관리번호,순서,공정명,QC체크,행,열
EVCO-917,9,혼합 용해,NO,11,5
EVCO-917,10,냉각․탈포,NO,13,5
EVCO-917,11,여과,NO,15,5
EVCO-917,12,Q.C,YES,16,8
EVCO-917,13,숙성보관,NO,17,5
EVCO-917,14,반제품 인수,NO,19,5
EVCO-917,15,자재출고,NO,20,3
EVCO-917,16,충전,NO,21,5
EVCO-917,17,Q.C,YES,22,8
EVCO-917,18,공정검사,NO,23,5
EVCO-917,19,포장,NO,25,5
EVCO-917,20,Q.C,YES,26,8
EVCO-917,21,공정검사,NO,27,5
EVCO-917,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-918,1,제조 공정도,NO,1,5
EVCO-918,2,별첨. 2,NO,3,1
EVCO-918,3,생산계획,NO,3,5
EVCO-918,4,제조지시,NO,5,5
EVCO-918,5,제조지시 및 기록서,NO,7,5
EVCO-918,6,원료 출고,NO,8,3
EVCO-918,7,원료 칭량,NO,9,5
EVCO-918,8,Q.C,YES,10,8
EVCO-918,9,혼합 용해,NO,11,5
EVCO-918,10,냉각․탈포,NO,13,5
EVCO-918,11,여과,NO,15,5
EVCO-918,12,Q.C,YES,16,8
EVCO-918,13,숙성보관,NO,17,5
EVCO-918,14,반제품 인수,NO,19,5
EVCO-918,15,자재출고,NO,20,3
EVCO-918,16,충전,NO,21,5
EVCO-918,17,Q.C,YES,22,8
EVCO-918,18,공정검사,NO,23,5
EVCO-918,19,포장,NO,25,5
EVCO-918,20,Q.C,YES,26,8
EVCO-918,21,공정검사,NO,27,5
EVCO-918,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-919,1,제조 공정도,NO,1,5
EVCO-919,2,별첨. 2,NO,3,1
EVCO-919,3,생산계획,NO,3,5
EVCO-919,4,제조지시,NO,5,5
EVCO-919,5,제조지시 및 기록서,NO,7,5
EVCO-919,6,원료 출고,NO,8,3
EVCO-919,7,원료 칭량,NO,9,5
EVCO-919,8,Q.C,YES,10,8
EVCO-919,9,혼합 용해,NO,11,5
EVCO-919,10,냉각․탈포,NO,13,5
EVCO-919,11,여과,NO,15,5
EVCO-919,12,Q.C,YES,16,8
EVCO-919,13,숙성보관,NO,17,5
EVCO-919,14,반제품 인수,NO,19,5
EVCO-919,15,자재출고,NO,20,3
EVCO-919,16,충전,NO,21,5
EVCO-919,17,Q.C,YES,22,8
EVCO-919,18,공정검사,NO,23,5
EVCO-919,19,포장,NO,25,5
EVCO-919,20,Q.C,YES,26,8
EVCO-919,21,공정검사,NO,27,5
EVCO-919,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-920,1,제조 공정도,NO,1,5
EVCO-920,2,별첨. 2,NO,3,1
EVCO-920,3,생산계획,NO,3,5
EVCO-920,4,제조지시,NO,5,5
EVCO-920,5,제조지시 및 기록서,NO,7,5
EVCO-920,6,원료 출고,NO,8,3
EVCO-920,7,원료 칭량,NO,9,5
EVCO-920,8,Q.C,YES,10,8
EVCO-920,9,혼합 용해,NO,11,5
EVCO-920,10,냉각․탈포,NO,13,5
EVCO-920,11,여과,NO,15,5
EVCO-920,12,Q.C,YES,16,8
EVCO-920,13,숙성보관,NO,17,5
EVCO-920,14,반제품 인수,NO,19,5
EVCO-920,15,자재출고,NO,20,3
EVCO-920,16,충전,NO,21,5
EVCO-920,17,Q.C,YES,22,8
EVCO-920,18,공정검사,NO,23,5
EVCO-920,19,포장,NO,25,5
EVCO-920,20,Q.C,YES,26,8
EVCO-920,21,공정검사,NO,27,5
EVCO-920,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-921,1,제조 공정도,NO,1,5
EVCO-921,2,별첨. 2,NO,3,1
EVCO-921,3,생산계획,NO,3,5
EVCO-921,4,제조지시,NO,5,5
EVCO-921,5,제조지시 및 기록서,NO,7,5
EVCO-921,6,원료 출고,NO,8,3
EVCO-921,7,원료 칭량,NO,9,5
EVCO-921,8,Q.C,YES,10,8
EVCO-921,9,혼합 용해,NO,11,5
EVCO-921,10,냉각․탈포,NO,13,5
EVCO-921,11,여과,NO,15,5
EVCO-921,12,Q.C,YES,16,8
EVCO-921,13,숙성보관,NO,17,5
EVCO-921,14,반제품 인수,NO,19,5
EVCO-921,15,자재출고,NO,20,3
EVCO-921,16,충전,NO,21,5
EVCO-921,17,Q.C,YES,22,8
EVCO-921,18,공정검사,NO,23,5
EVCO-921,19,포장,NO,25,5
EVCO-921,20,Q.C,YES,26,8
EVCO-921,21,공정검사,NO,27,5
EVCO-921,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-922,1,제조 공정도,NO,1,5
EVCO-922,2,별첨. 2,NO,3,1
EVCO-922,3,생산계획,NO,3,5
EVCO-922,4,제조지시,NO,5,5
EVCO-922,5,제조지시 및 기록서,NO,7,5
EVCO-922,6,원료 출고,NO,8,3
EVCO-922,7,원료 칭량,NO,9,5
EVCO-922,8,Q.C,YES,10,8
EVCO-922,9,혼합 용해,NO,11,5
EVCO-922,10,냉각․탈포,NO,13,5
EVCO-922,11,여과,NO,15,5
EVCO-922,12,Q.C,YES,16,8
EVCO-922,13,숙성보관,NO,17,5
EVCO-922,14,반제품 인수,NO,19,5
EVCO-922,15,자재출고,NO,20,3
EVCO-922,16,충전,NO,21,5
EVCO-922,17,Q.C,YES,22,8
EVCO-922,18,공정검사,NO,23,5
EVCO-922,19,포장,NO,25,5
EVCO-922,20,Q.C,YES,26,8
EVCO-922,21,공정검사,NO,27,5
EVCO-922,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-923,1,제조 공정도,NO,1,5
EVCO-923,2,별첨. 2,NO,3,1
EVCO-923,3,생산계획,NO,3,5
EVCO-923,4,제조지시,NO,5,5
EVCO-923,5,제조지시 및 기록서,NO,7,5
EVCO-923,6,원료 출고,NO,8,3
EVCO-923,7,원료 칭량,NO,9,5
EVCO-923,8,Q.C,YES,10,8
EVCO-923,9,혼합 용해,NO,11,5
EVCO-923,10,냉각․탈포,NO,13,5
EVCO-923,11,여과,NO,15,5
EVCO-923,12,Q.C,YES,16,8
EVCO-923,13,숙성보관,NO,17,5
EVCO-923,14,반제품 인수,NO,19,5
EVCO-923,15,자재출고,NO,20,3
EVCO-923,16,충전,NO,21,5
EVCO-923,17,Q.C,YES,22,8
EVCO-923,18,공정검사,NO,23,5
EVCO-923,19,포장,NO,25,5
EVCO-923,20,Q.C,YES,26,8
EVCO-923,21,공정검사,NO,27,5
EVCO-923,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-924,1,제조 공정도,NO,1,5
EVCO-924,2,별첨. 2,NO,3,1
EVCO-924,3,생산계획,NO,3,5
EVCO-924,4,제조지시,NO,5,5
EVCO-924,5,제조지시 및 기록서,NO,7,5
EVCO-924,6,원료 출고,NO,8,3
EVCO-924,7,원료 칭량,NO,9,5
EVCO-924,8,Q.C,YES,10,8
EVCO-924,9,혼합 용해,NO,11,5
EVCO-924,10,냉각․탈포,NO,13,5
EVCO-924,11,여과,NO,15,5
EVCO-924,12,Q.C,YES,16,8
EVCO-924,13,숙성보관,NO,17,5
EVCO-924,14,반제품 인수,NO,19,5
EVCO-924,15,자재출고,NO,20,3
EVCO-924,16,충전,NO,21,5
EVCO-924,17,Q.C,YES,22,8
EVCO-924,18,공정검사,NO,23,5
EVCO-924,19,포장,NO,25,5
EVCO-924,20,Q.C,YES,26,8
EVCO-924,21,공정검사,NO,27,5
EVCO-924,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-925,1,제조 공정도,NO,1,5
EVCO-925,2,별첨. 2,NO,3,1
EVCO-925,3,생산계획,NO,3,5
EVCO-925,4,제조지시,NO,5,5
EVCO-925,5,제조지시 및 기록서,NO,7,5
EVCO-925,6,원료 출고,NO,8,3
EVCO-925,7,원료 칭량,NO,9,5
EVCO-925,8,Q.C,YES,10,8
EVCO-925,9,혼합 용해,NO,11,5
EVCO-925,10,냉각․탈포,NO,13,5
EVCO-925,11,여과,NO,15,5
EVCO-925,12,Q.C,YES,16,8
EVCO-925,13,숙성보관,NO,17,5
EVCO-925,14,반제품 인수,NO,19,5
EVCO-925,15,자재출고,NO,20,3
EVCO-925,16,충전,NO,21,5
EVCO-925,17,Q.C,YES,22,8
EVCO-925,18,공정검사,NO,23,5
EVCO-925,19,포장,NO,25,5
EVCO-925,20,Q.C,YES,26,8
EVCO-925,21,공정검사,NO,27,5
EVCO-925,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-926,1,제조 공정도,NO,1,5
EVCO-926,2,별첨. 2,NO,3,1
EVCO-926,3,생산계획,NO,3,5
EVCO-926,4,제조지시,NO,5,5
EVCO-926,5,제조지시 및 기록서,NO,7,5
EVCO-926,6,원료 출고,NO,8,3
EVCO-926,7,원료 칭량,NO,9,5
EVCO-926,8,Q.C,YES,10,8
EVCO-926,9,혼합 용해,NO,11,5
EVCO-926,10,냉각․탈포,NO,13,5
EVCO-926,11,여과,NO,15,5
