ingredient_code,file_type,original_filename,file_path,file_size,file_extension
MAH-0021,성분비,MAH-0021_스웨덴홍차추출물(HD)_성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAH-0021_스웨덴홍차추출물(HD)_성분비.pdf,324288,.pdf
MAH-0022,성분비,MAH-0022_히비스커스꽃추출물_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAH-0022_히비스커스꽃추출물_제품성분비_(주)즐거운회사.pdf,86827,.pdf
MAH-0023,성분비,MAH-0023_houttuynia cordata pwd gb 1000_en composition sheet.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAH-0023_houttuynia cordata pwd gb 1000_en composition sheet.pdf,351728,.pdf
MAH-0024,성분비,MAH-0024_Red Ginseng Water-HD_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAH-0024_Red Ginseng Water-HD_제품성분비(ENG).pdf,59594,.pdf
MAH-0024,성분비,MAH-0024_홍삼수-HD_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAH-0024_홍삼수-HD_제품성분비.pdf,61461,.pdf
MAH-0025,성분비,MAH-0025_Hyal 11(T)_(조성비).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAH-0025_Hyal 11(T)_(조성비).pdf,40368,.pdf
MAH-0025,성분비,MAH-0025_Hyal 9(T)_조성비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAH-0025_Hyal 9(T)_조성비.pdf,62368,.pdf
MAI-0003,성분비,MAI-0003_INFLAX_composition.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAI-0003_INFLAX_composition.pdf,73064,.pdf
MAI-0003,성분비,MAI-0003_INFLAX_Composition_영문.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAI-0003_INFLAX_Composition_영문.pdf,87910,.pdf
MAI-0005,성분비,MAI-0005_인삼발효(B)여과물-HD_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAI-0005_인삼발효(B)여과물-HD_제품성분비_(주)즐거운회사.pdf,70594,.pdf
MAI-0006,성분비,MAI-0006_아이슬란드이끼추출물-PF_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAI-0006_아이슬란드이끼추출물-PF_제품성분비_(주)즐거운회사.pdf,71479,.pdf
MAJ-0001,성분비,MAJ-0001_쟈스민추출물_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAJ-0001_쟈스민추출물_국문 성분비_T1R0.pdf,148464,.pdf
MAJ-0002,성분비,MAJ-0002_차전초추출물(질경이)_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAJ-0002_차전초추출물(질경이)_국문 성분비_T1R0.pdf,332844,.pdf
MAJ-0003,성분비,MAJ-0003_Jeju Blossom(PD)_영문 성분비 T0R1.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAJ-0003_Jeju Blossom(PD)_영문 성분비 T0R1.pdf,270451,.pdf
MAJ-0004,성분비,MAJ-0004_제비꽃추출물_영문 성분비_T0R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAJ-0004_제비꽃추출물_영문 성분비_T0R0.pdf,347328,.pdf
MAJ-0004,성분비,MAJ-0004_첨부3_제비꽃추출물_성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAJ-0004_첨부3_제비꽃추출물_성분비.pdf,333614,.pdf
MAJ-0005,성분비,MAJ-0005_진주추출물-NP_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAJ-0005_진주추출물-NP_국문 성분비_T1R0.pdf,332105,.pdf
MAJ-0006,성분비,MAJ-0006_작약꽃추출물_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAJ-0006_작약꽃추출물_제품성분비_(주)즐거운회사.pdf,86509,.pdf
MAK-0001,성분비,MAK-0001_Keratin H-HD_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAK-0001_Keratin H-HD_제품성분비(ENG).pdf,59576,.pdf
MAL-0001,성분비,MAL-0001_L-ARGININE_Composition.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0001_L-ARGININE_Composition.pdf,293988,.pdf
MAL-0013,성분비,MAL-0013_Laminaria Japonica Extract_조성비자료.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0013_Laminaria Japonica Extract_조성비자료.pdf,43339,.pdf
MAL-0013,성분비,MAL-0013_다시마추출물-PF_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0013_다시마추출물-PF_제품성분비.pdf,69969,.pdf
MAL-0013,성분비,MAL-0013_다시마추출물-PF_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0013_다시마추출물-PF_제품성분비_(주)즐거운회사.pdf,69969,.pdf
MAL-0014,성분비,MAL-0014_백합추출물_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0014_백합추출물_국문 성분비_T1R0.pdf,331799,.pdf
MAL-0016,성분비,MAL-0016_라벤더추출물-NS_영문 성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0016_라벤더추출물-NS_영문 성분비.pdf,473724,.pdf
MAL-0017,성분비,MAL-0017_Organic Lemonbalm Water MSDS(한글)-GHS.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0017_Organic Lemonbalm Water MSDS(한글)-GHS.pdf,112846,.pdf
MAL-0018,성분비,MAL-0018_레몬추출물_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0018_레몬추출물_국문 성분비_T1R0.pdf,331930,.pdf
MAL-0019,성분비,MAL-0019_lovely berry 4 complex_성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0019_lovely berry 4 complex_성분비.pdf,162068,.pdf
MAL-0019,성분비,MAL-0019_Lovely Berry 4 Complex_영문 성분비_T0R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0019_Lovely Berry 4 Complex_영문 성분비_T0R0.pdf,350162,.pdf
MAL-0020,성분비,MAL-0020_라임 추출물(CAF-NP)_성분비14.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0020_라임 추출물(CAF-NP)_성분비14.pdf,132517,.pdf
MAL-0020,성분비,MAL-0020_라임추출물_영문성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0020_라임추출물_영문성분비.pdf,472483,.pdf
MAL-0021,성분비,MAL-0021_Lavender Extract-PD_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0021_Lavender Extract-PD_국문 성분비_T1R0.pdf,331804,.pdf
MAL-0022,성분비,MAL-0022_Lactobacillus Ferment-HD_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0022_Lactobacillus Ferment-HD_제품성분비(ENG).pdf,59206,.pdf
MAL-0022,성분비,MAL-0022_락토바실러스발효물-HD_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0022_락토바실러스발효물-HD_제품성분비_(주)즐거운회사.pdf,88071,.pdf
MAL-0023,성분비,MAL-0023_리치열매추출물_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0023_리치열매추출물_제품성분비.pdf,70404,.pdf
MAL-0024,성분비,MAL-0024_Lacto 10 Complex_composition.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0024_Lacto 10 Complex_composition.pdf,490683,.pdf
MAL-0024,성분비,MAL-0024_Lacto 10 Complex_성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAL-0024_Lacto 10 Complex_성분비.pdf,367594,.pdf
MAM-0001,성분비,MAM-0001 Marigold Ext_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0001 Marigold Ext_제품성분비_(주)즐거운회사.pdf,88962,.pdf
MAM-0001,성분비,MAM-0001 Marigold Ext_제품성분비_수출.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0001 Marigold Ext_제품성분비_수출.pdf,101089,.pdf
MAM-0001,성분비,MAM-0001_금잔화 추출물-에바스코스메틱.hwp,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0001_금잔화 추출물-에바스코스메틱.hwp,135168,.hwp
MAM-0011,성분비,MAM-0011_Marine collagen(KV)_조성비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0011_Marine collagen(KV)_조성비.pdf,202758,.pdf
MAM-0011,성분비,MAM-0011_Marine Collagen_조성비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0011_Marine Collagen_조성비.pdf,445517,.pdf
MAM-0026,성분비,MAM-0026_모링가잎추출물_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0026_모링가잎추출물_국문 성분비_T1R0.pdf,332532,.pdf
MAM-0027,성분비,MAM-0027_우유추출물-NP_국문성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0027_우유추출물-NP_국문성분비_T1R0.pdf,405272,.pdf
MAM-0027,성분비,MAM-0027_우유추출물-NP_영문성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0027_우유추출물-NP_영문성분비.pdf,475109,.pdf
MAM-0028,성분비,MAM-0028_망고추출물_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0028_망고추출물_국문 성분비_T1R0.pdf,331413,.pdf
MAM-0029,성분비,MAM-0029_Marine collagen(KV)(H)_성분함량(영문).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0029_Marine collagen(KV)(H)_성분함량(영문).pdf,190613,.pdf
MAM-0030,성분비,MAM-0030_MSM.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0030_MSM.pdf,172396,.pdf
MAM-0031,성분비,MAM-0031_마카추출물_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0031_마카추출물_제품성분비.pdf,63283,.pdf
MAM-0032,성분비,MAM-0032_MultiEx BSASM Plus_성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0032_MultiEx BSASM Plus_성분비.pdf,130511,.pdf
MAM-0033,성분비,MAM-0033_Melafresh T96_REG SHEET - REV5.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0033_Melafresh T96_REG SHEET - REV5.pdf,408533,.pdf
MAM-0034,성분비,MAM-0034_MS-NeoBead GR13(G)_Composition&Spec.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0034_MS-NeoBead GR13(G)_Composition&Spec.pdf,51606,.pdf
MAM-0035,성분비,MAM-0035_Madecassoside 90_COMPOSITION.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0035_Madecassoside 90_COMPOSITION.pdf,85330,.pdf
MAM-0035,성분비,MAM-0035_Madecassoside 90__COMPOSITION.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0035_Madecassoside 90__COMPOSITION.pdf,85330,.pdf
MAM-0036,성분비,MAM-0036_Chamomilla Recutita (Matricaria) Flower Water-HD_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0036_Chamomilla Recutita (Matricaria) Flower Water-HD_제품성분비(ENG).pdf,59949,.pdf
MAN-0001,성분비,MAN-0001_Niacinamide PC.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAN-0001_Niacinamide PC.pdf,181870,.pdf
MAN-0009,성분비,MAN-0009_Composition-NSG.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAN-0009_Composition-NSG.pdf,169512,.pdf
MAN-0009,성분비,MAN-0009_NSG_조성비자료.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAN-0009_NSG_조성비자료.pdf,170007,.pdf
MAN-0010,성분비,MAN-0010_난황추출물-PF_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAN-0010_난황추출물-PF_제품성분비_(주)즐거운회사.pdf,87886,.pdf
MAN-0011,성분비,MAN-0011_NanoActive RAL_조성비자료.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAN-0011_NanoActive RAL_조성비자료.pdf,121305,.pdf
MAO-0006,성분비,MAO-0006_Orange Extract_조성비자료.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAO-0006_Orange Extract_조성비자료.pdf,38472,.pdf
MAO-0006,성분비,MAO-0006_오렌지추출물-PF_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAO-0006_오렌지추출물-PF_제품성분비.pdf,63870,.pdf
MAO-0008,성분비,MAO-0008_온천수-WP_국문성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAO-0008_온천수-WP_국문성분비_T1R0.pdf,335683,.pdf
MAO-0009,성분비,MAO-0009_오이추출물-PF_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAO-0009_오이추출물-PF_제품성분비.pdf,70181,.pdf
MAP-0011,성분비,MAP-0011_Hydrolyzed Silk-HD_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0011_Hydrolyzed Silk-HD_제품성분비(ENG).pdf,59727,.pdf
MAP-0011,성분비,MAP-0011_하이드롤라이즈드실크-HD_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0011_하이드롤라이즈드실크-HD_제품성분비_(주)즐거운회사.pdf,83552,.pdf
MAP-0019,성분비,MAP-0019_[Composition]Portulaca Ext(EN).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0019_[Composition]Portulaca Ext(EN).pdf,85346,.pdf
MAP-0020,성분비,MAP-0020_Phyto Keratin_Composition Breakdown_E.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0020_Phyto Keratin_Composition Breakdown_E.pdf,43004,.pdf
MAP-0020,성분비,MAP-0020_Phyto Protein Complex_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0020_Phyto Protein Complex_제품성분비(ENG).pdf,60197,.pdf
MAP-0020,성분비,MAP-0020_Phyto Protein Complex_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0020_Phyto Protein Complex_제품성분비_(주)즐거운회사.pdf,71384,.pdf
MAP-0030,성분비,MAP-0030_Phyto Aqua HA-05_성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0030_Phyto Aqua HA-05_성분비.pdf,46601,.pdf
MAP-0031,성분비,MAP-0031_편백나무추출물_영문성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0031_편백나무추출물_영문성분비.pdf,358999,.pdf
MAP-0032,성분비,MAP-0032_Phytobright-FR(PD)_국문성분비_T0R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0032_Phytobright-FR(PD)_국문성분비_T0R0.pdf,144916,.pdf
MAP-0033,성분비,MAP-0033_프로폴리스추출물_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0033_프로폴리스추출물_국문 성분비_T1R0.pdf,335093,.pdf
