ingredient_code,file_type,original_filename,storage_path,public_url,status,error,file_size
MAG-0033,COA,MAG-0033_ginsenoside_exosome__9_COA.pdf,MAG-0033/COA/MAG-0033_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAG-0033/COA/MAG-0033_COA_001.pdf,skipped,,92997
MAH-0006,COA,MAH-0006_Rosemary Extract_COA(ENG).pdf,MAH-0006/COA/MAH-0006_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0006/COA/MAH-0006_COA_001.pdf,skipped,,63339
MAH-0006,COA,MAH-0006_로즈마리추출물.pdf,MAH-0006/COA/MAH-0006_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0006/COA/MAH-0006_COA_002.pdf,skipped,,293172
MAH-0008,COA,MAH-0008_Honey.pdf,MAH-0008/COA/MAH-0008_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0008/COA/MAH-0008_COA_001.pdf,skipped,,260844
MAH-0008,COA,MAH-0008_Honey_영문COA.pdf,MAH-0008/COA/MAH-0008_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0008/COA/MAH-0008_COA_002.pdf,skipped,,833436
MAH-0011,COA,MAH-0011_Ivy Ext(EN).pdf,MAH-0011/COA/MAH-0011_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0011/COA/MAH-0011_COA_001.pdf,skipped,,174984
MAH-0011,COA,MAH-0011_Ivy Ext.(담쟁이).pdf,MAH-0011/COA/MAH-0011_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0011/COA/MAH-0011_COA_002.pdf,skipped,,284552
MAH-0018,COA,MAH-0018_Honey Extract.pdf,MAH-0018/COA/MAH-0018_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0018/COA/MAH-0018_COA_001.pdf,skipped,,729594
MAH-0021,COA,MAH-0021_스웨덴 홍차추출물_COA.pdf,MAH-0021/COA/MAH-0021_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0021/COA/MAH-0021_COA_001.pdf,skipped,,274079
MAH-0018,COA,MAH-0018_꿀추출물_영문COA.pdf,MAH-0018/COA/MAH-0018_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0018/COA/MAH-0018_COA_002.pdf,skipped,,418489
MAH-0022,COA,MAH-0022_Hibiscus Flower Extract_COA(ENG).pdf,MAH-0022/COA/MAH-0022_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0022/COA/MAH-0022_COA_001.pdf,skipped,,63561
MAH-0022,COA,MAH-0022_히비스커스 추출물.pdf,MAH-0022/COA/MAH-0022_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0022/COA/MAH-0022_COA_002.pdf,skipped,,662639
MAH-0023,COA,MAH-0023_houttuynia cordata pwd gb 1000_composition.pdf,MAH-0023/COA/MAH-0023_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0023/COA/MAH-0023_COA_001.pdf,skipped,,346406
MAH-0024,COA,MAH-0024-Red Ginseng Water-HD_COA(ENG).pdf,MAH-0024/COA/MAH-0024_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0024/COA/MAH-0024_COA_001.pdf,skipped,,112843
MAH-0024,COA,MAH-0024_홍삼수-HD_SPEC.pdf,MAH-0024/COA/MAH-0024_COA_003.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0024/COA/MAH-0024_COA_003.pdf,skipped,,98921
MAH-0024,COA,MAH-0024_홍삼수-HD_COA.pdf,MAH-0024/COA/MAH-0024_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0024/COA/MAH-0024_COA_002.pdf,skipped,,400446
MAH-0025,COA,MAH-0025_Hyal 11(T)_CoA.pdf,MAH-0025/COA/MAH-0025_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAH-0025/COA/MAH-0025_COA_001.pdf,skipped,,62942
MAI-0003,COA,MAI-0003_INFLAX.pdf,MAI-0003/COA/MAI-0003_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0003/COA/MAI-0003_COA_001.pdf,skipped,,664880
MAI-0005,COA,MAI-0005_Ginseng Ferment(B) Filtrate-HD_COA(ENG).pdf,MAI-0005/COA/MAI-0005_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/COA/MAI-0005_COA_001.pdf,skipped,,63029
MAI-0003,COA,MAI-0003_INFLAX_영문COA.pdf,MAI-0003/COA/MAI-0003_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0003/COA/MAI-0003_COA_002.pdf,skipped,,141505
MAI-0005,COA,MAI-0005_인삼발효(B)여과물-HD.pdf,MAI-0005/COA/MAI-0005_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/COA/MAI-0005_COA_002.pdf,skipped,,611463
MAJ-0004,COA,MAJ-0004_제비꽃 추출물.pdf,MAJ-0004/COA/MAJ-0004_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/COA/MAJ-0004_COA_001.pdf,skipped,,727362
MAJ-0005,COA,MAJ-0005_진주추출물-NP_영문 COA.pdf,MAJ-0005/COA/MAJ-0005_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0005/COA/MAJ-0005_COA_001.pdf,skipped,,415774
MAJ-0004,COA,MAJ-0004_제비꽃추출물_영문COA.pdf,MAJ-0004/COA/MAJ-0004_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/COA/MAJ-0004_COA_002.pdf,skipped,,418468
MAJ-0005,COA,MAJ-0005_진주추출물_coa.pdf,MAJ-0005/COA/MAJ-0005_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0005/COA/MAJ-0005_COA_002.pdf,skipped,,315475
MAK-0001,COA,MAK-0001_Keratin H-HD_COA(ENG).pdf,MAK-0001/COA/MAK-0001_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAK-0001/COA/MAK-0001_COA_001.pdf,skipped,,63246
MAJ-0006,COA,MAJ-0006_작약꽃추출물_COA.pdf,MAJ-0006/COA/MAJ-0006_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0006/COA/MAJ-0006_COA_001.pdf,skipped,,309195
MAL-0001,COA,MAL-0001_L-ARGININE (COA).pdf,MAL-0001/COA/MAL-0001_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0001/COA/MAL-0001_COA_001.pdf,skipped,,404326
MAL-0001,COA,MAL-0001_L-ARGININE_COA.pdf,MAL-0001/COA/MAL-0001_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0001/COA/MAL-0001_COA_002.pdf,skipped,,327401
MAL-0001,COA,MAL-0001_L-아르지닌(영문)COA.pdf,MAL-0001/COA/MAL-0001_COA_003.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0001/COA/MAL-0001_COA_003.pdf,skipped,,300644
MAL-0016,COA,MAL-0016_라벤더추출물_COA.pdf,MAL-0016/COA/MAL-0016_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0016/COA/MAL-0016_COA_002.pdf,skipped,,329870
MAL-0017,COA,MAL-0017_유기농레몬밤수_영문 COA.pdf,MAL-0017/COA/MAL-0017_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0017/COA/MAL-0017_COA_002.pdf,skipped,,418077
MAL-0018,COA,MAL-0018_레몬추출물.pdf,MAL-0018/COA/MAL-0018_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0018/COA/MAL-0018_COA_001.pdf,skipped,,771931
MAL-0017,COA,MAL-0017_Organic Lemonbalm Water.pdf,MAL-0017/COA/MAL-0017_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0017/COA/MAL-0017_COA_001.pdf,skipped,,565672
MAL-0019,COA,MAL-0019_Lovely Berry 4 Complex.pdf,MAL-0019/COA/MAL-0019_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0019/COA/MAL-0019_COA_001.pdf,skipped,,803889
MAL-0019,COA,MAL-0019_Lovely Berry 4 Complex_영문COA.pdf,MAL-0019/COA/MAL-0019_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0019/COA/MAL-0019_COA_002.pdf,skipped,,415715
MAL-0020,COA,MAL-0020_라임추출물.pdf,MAL-0020/COA/MAL-0020_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0020/COA/MAL-0020_COA_001.pdf,skipped,,750528
MAL-0020,COA,MAL-0020_라임추출물_영문 COA.pdf,MAL-0020/COA/MAL-0020_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0020/COA/MAL-0020_COA_002.pdf,skipped,,418582
MAL-0022,COA,MAL-0022_Lactobacillus Ferment-HD_COA.pdf,MAL-0022/COA/MAL-0022_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0022/COA/MAL-0022_COA_001.pdf,skipped,,61699
MAL-0022,COA,MAL-0022_락토바실러스발효물-HD.pdf,MAL-0022/COA/MAL-0022_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0022/COA/MAL-0022_COA_002.pdf,skipped,,599655
MAL-0016,COA,MAL-0016-라벤더추출물-NS_영문 COA.pdf,MAL-0016/COA/MAL-0016_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0016/COA/MAL-0016_COA_001.pdf,skipped,,419518
MAL-0023,COA,MAL-0023_리치열매추출물_COA.pdf,MAL-0023/COA/MAL-0023_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0023/COA/MAL-0023_COA_001.pdf,skipped,,83046
MAL-0024,COA,MAL-0024_LACTO 10 COMPLEX_COA.pdf,MAL-0024/COA/MAL-0024_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0024/COA/MAL-0024_COA_001.pdf,skipped,,436066
MAL-0024,COA,MAL-0024_Lacto 10 Complex_SPEC.pdf,MAL-0024/COA/MAL-0024_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0024/COA/MAL-0024_COA_002.pdf,skipped,,337434
MAL-0024,COA,MAL-0024_Lacto 10 Complex_영문 COA.pdf,MAL-0024/COA/MAL-0024_COA_003.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0024/COA/MAL-0024_COA_003.pdf,skipped,,359084
MAM-0001,COA,MAM-0001_Marigold Ext..pdf,MAM-0001/COA/MAM-0001_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0001/COA/MAM-0001_COA_001.pdf,skipped,,665552
MAM-0001,COA,MAM-0001_Marigold Ext_COA(ENG).pdf,MAM-0001/COA/MAM-0001_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0001/COA/MAM-0001_COA_002.pdf,skipped,,63459
MAM-0011,COA,MAM-0011_Marine collagen(KV)_COA.pdf,MAM-0011/COA/MAM-0011_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0011/COA/MAM-0011_COA_001.pdf,skipped,,208810
MAM-0027,COA,MAM-0027_우유추출물-NP.pdf,MAM-0027/COA/MAM-0027_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0027/COA/MAM-0027_COA_001.pdf,skipped,,512804
MAM-0027,COA,MAM-0027_우유추출물-NP_영문COA.pdf,MAM-0027/COA/MAM-0027_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0027/COA/MAM-0027_COA_002.pdf,skipped,,414431
MAM-0026,COA,MAM-0026_모링가잎 추출물.pdf,MAM-0026/COA/MAM-0026_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0026/COA/MAM-0026_COA_001.pdf,skipped,,622388
MAM-0028,COA,MAM-0028_망고추출물.pdf,MAM-0028/COA/MAM-0028_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0028/COA/MAM-0028_COA_001.pdf,skipped,,570827
MAM-0029,COA,MAM-0029_Marine collagen(KV)(H)_COA.pdf,MAM-0029/COA/MAM-0029_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0029/COA/MAM-0029_COA_002.pdf,skipped,,84525
MAM-0030,COA,MAM-0030_MSM.pdf,MAM-0030/COA/MAM-0030_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0030/COA/MAM-0030_COA_001.pdf,skipped,,109462
MAM-0030,COA,MAM-0030_MSM_COA.pdf,MAM-0030/COA/MAM-0030_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0030/COA/MAM-0030_COA_002.pdf,skipped,,470630
MAM-0030,COA,MAM-0030_MSM_XINGFA_Allergen Statement.pdf,MAM-0030/COA/MAM-0030_COA_003.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0030/COA/MAM-0030_COA_003.pdf,skipped,,36391
MAM-0030,COA,MAM-0030_MSM_XINGFA_TDS-Dimethyl Sulfone.pdf,MAM-0030/COA/MAM-0030_COA_005.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0030/COA/MAM-0030_COA_005.pdf,skipped,,71136
MAM-0030,COA,MAM-0030_MSM_XINGFA_COA of Dimethyl Sulfone Food Grade 20-40mesh.pdf,MAM-0030/COA/MAM-0030_COA_004.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0030/COA/MAM-0030_COA_004.pdf,skipped,,90522
MAM-0030,COA,MAM-0030_MSM_XINGFA_Vegan Statement-Dimethyl Sulfone.pdf,MAM-0030/COA/MAM-0030_COA_006.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0030/COA/MAM-0030_COA_006.pdf,skipped,,66326
MAM-0031,COA,MAM-0031_Lepidium Meyenii Extract_COA(ENG).pdf,MAM-0031/COA/MAM-0031_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0031/COA/MAM-0031_COA_001.pdf,skipped,,63283
MAM-0033,COA,MAM-0033_Melafresh T96_COA.pdf,MAM-0033/COA/MAM-0033_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0033/COA/MAM-0033_COA_001.pdf,skipped,,416637
MAM-0034,COA,MAM-0034_MS-NeoBead GR13(G)_COA.pdf,MAM-0034/COA/MAM-0034_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0034/COA/MAM-0034_COA_001.pdf,skipped,,65819
MAM-0035,COA,MAM-0035_COA_Madecassoside 90.pdf,MAM-0035/COA/MAM-0035_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0035/COA/MAM-0035_COA_001.pdf,skipped,,301481
MAM-0036,COA,MAM-0036_Chamomilla Recutita (Matricaria) Flower Water-HD_COA(ENG).pdf,MAM-0036/COA/MAM-0036_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0036/COA/MAM-0036_COA_001.pdf,skipped,,63554
MAM-0036,COA,MAM-0036_마트리카리아꽃수-HD_COA.pdf,MAM-0036/COA/MAM-0036_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0036/COA/MAM-0036_COA_002.pdf,skipped,,83079
MAN-0001,COA,MAN-0001_Nicotinamide (Niacinamide PC).pdf,MAN-0001/COA/MAN-0001_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAN-0001/COA/MAN-0001_COA_001.pdf,skipped,,1499097
MAN-0009,COA,MAN-0009_COA-NSG.pdf,MAN-0009/COA/MAN-0009_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAN-0009/COA/MAN-0009_COA_001.pdf,skipped,,274307
MAN-0009,COA,MAN-0009_NSG.pdf,MAN-0009/COA/MAN-0009_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAN-0009/COA/MAN-0009_COA_002.pdf,skipped,,336479
MAN-0011,COA,MAN-0011_Nanoactive RAL.pdf,MAN-0011/COA/MAN-0011_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAN-0011/COA/MAN-0011_COA_001.pdf,skipped,,259610
MAO-0006,COA,MAO-0006_오렌지 추출물.pdf,MAO-0006/COA/MAO-0006_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAO-0006/COA/MAO-0006_COA_001.pdf,skipped,,514035
MAO-0008,COA,MAO-0008_온천수-WP_COA.pdf,MAO-0008/COA/MAO-0008_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAO-0008/COA/MAO-0008_COA_001.pdf,skipped,,280424
MAO-0008,COA,MAO-0008_온천수-WP_영문 COA.pdf,MAO-0008/COA/MAO-0008_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAO-0008/COA/MAO-0008_COA_002.pdf,skipped,,415500
MAM-0029,COA,MAM-0029_Marine collagen(KV)(H)_COA(영문).pdf,MAM-0029/COA/MAM-0029_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0029/COA/MAM-0029_COA_001.pdf,skipped,,202383
MAP-0011,COA,MAP-0011_Hydrolyzed Silk-HD_COA(ENG).pdf,MAP-0011/COA/MAP-0011_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0011/COA/MAP-0011_COA_001.pdf,skipped,,63399
MAP-0019,COA,MAP-0019_Portulaca Ext.(마치현).pdf,MAP-0019/COA/MAP-0019_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0019/COA/MAP-0019_COA_001.pdf,skipped,,127097
MAP-0011,COA,MAP-0011_하이드롤라이즈드실크-HD.pdf,MAP-0011/COA/MAP-0011_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0011/COA/MAP-0011_COA_002.pdf,skipped,,702305
MAP-0020,COA,MAP-0020_Phyto Keratin_23COA.pdf,MAP-0020/COA/MAP-0020_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0020/COA/MAP-0020_COA_001.pdf,skipped,,98954
MAP-0020,COA,MAP-0020_Phyto Protein Complex_COA(ENG).pdf,MAP-0020/COA/MAP-0020_COA_003.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0020/COA/MAP-0020_COA_003.pdf,skipped,,64019
MAP-0020,COA,MAP-0020_PHYTO KERATIN_COA.pdf,MAP-0020/COA/MAP-0020_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0020/COA/MAP-0020_COA_002.pdf,skipped,,197937
MAP-0020,COA,MAP-0020_Phyto Protein Complex_COA.pdf,MAP-0020/COA/MAP-0020_COA_004.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0020/COA/MAP-0020_COA_004.pdf,skipped,,84144
MAP-0020,COA,MAP-0020_PHYTOKERATIN.pdf,MAP-0020/COA/MAP-0020_COA_005.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0020/COA/MAP-0020_COA_005.pdf,skipped,,387955
MAP-0022,COA,MAP-0022_석류추출물（ Punica Extract).pdf,MAP-0022/COA/MAP-0022_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0022/COA/MAP-0022_COA_001.pdf,skipped,,645640
MAP-0030,COA,MAP-0030_Phyto Aqua HA-05.pdf,MAP-0030/COA/MAP-0030_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0030/COA/MAP-0030_COA_001.pdf,skipped,,596198
MAP-0032,COA,MAP-0032_Phytobright-FR (PD).pdf,MAP-0032/COA/MAP-0032_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0032/COA/MAP-0032_COA_001.pdf,skipped,,581546
MAP-0033,COA,MAP-0033_프로폴리스 추출물.pdf,MAP-0033/COA/MAP-0033_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0033/COA/MAP-0033_COA_001.pdf,skipped,,585359
MAP-0033,COA,MAP-0033_프로폴리스추출물_영문 COA.pdf,MAP-0033/COA/MAP-0033_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0033/COA/MAP-0033_COA_002.pdf,skipped,,419335
MAP-0035,COA,MAP-0035_Peptuin 9 balance_COA.pdf,MAP-0035/COA/MAP-0035_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0035/COA/MAP-0035_COA_001.pdf,skipped,,156338
MAP-0035,COA,MAP-0035_Peptuin 9 balance_영문COA.pdf,MAP-0035/COA/MAP-0035_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0035/COA/MAP-0035_COA_002.pdf,skipped,,112961
MAP-0036,COA,MAP-0036_프로폴리스 추출수.pdf,MAP-0036/COA/MAP-0036_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0036/COA/MAP-0036_COA_001.pdf,skipped,,612342
MAP-0038,COA,MAP-0038_PUENSOMES.pdf,MAP-0038/COA/MAP-0038_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0038/COA/MAP-0038_COA_001.pdf,skipped,,363932
MAP-0039,COA,MAP-0039_AIO Marine Plant PDRN_COA.pdf,MAP-0039/COA/MAP-0039_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0039/COA/MAP-0039_COA_001.pdf,skipped,,318038
MAP-0040,COA,MAP-0040_phytoserene_COA.pdf,MAP-0040/COA/MAP-0040_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAP-0040/COA/MAP-0040_COA_001.pdf,skipped,,184810
MAR-0006,COA,MAR-0006_ROSEWATER_COA.pdf,MAR-0006/COA/MAR-0006_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAR-0006/COA/MAR-0006_COA_001.pdf,skipped,,130985
MAR-0014,COA,MAR-0014_로즈오브예리코추출물_영문 COA.pdf,MAR-0014/COA/MAR-0014_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAR-0014/COA/MAR-0014_COA_001.pdf,skipped,,417269
MAR-0015,COA,MAR-0015_RCe(LS) FM-HD.pdf,MAR-0015/COA/MAR-0015_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAR-0015/COA/MAR-0015_COA_001.pdf,skipped,,621242
MAR-0015,COA,MAR-0015_RCe(LS) FM-HD_COA(ENG).pdf,MAR-0015/COA/MAR-0015_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAR-0015/COA/MAR-0015_COA_002.pdf,skipped,,63157
MAR-0016,COA,MAR-0016_RNC 2118_COA.pdf,MAR-0016/COA/MAR-0016_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAR-0016/COA/MAR-0016_COA_001.pdf,skipped,,226046
MAS-0003,COA,MAS-0003_Skimmed Milk Powder.pdf,MAS-0003/COA/MAS-0003_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0003/COA/MAS-0003_COA_001.pdf,skipped,,294371
MAS-0008,COA,MAS-0008_조류(Algae)추출물.pdf,MAS-0008/COA/MAS-0008_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0008/COA/MAS-0008_COA_001.pdf,skipped,,609831
MAS-0003,COA,MAS-0003_SKIMMED MILK POWDER_영문 COA.pdf,MAS-0003/COA/MAS-0003_COA_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0003/COA/MAS-0003_COA_002.pdf,skipped,,102350
MAS-0018,COA,MAS-0018_쌀추출물_COA.pdf,MAS-0018/COA/MAS-0018_COA_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0018/COA/MAS-0018_COA_001.pdf,skipped,,82871
