ingredient_code,coa_urls,coa_count,composition_urls,composition_count,msds_kr_urls,msds_kr_count,msds_en_urls,msds_en_count,total_files
MCC-0009,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0009/COA/MCC-0009_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0009/COMP/MCC-0009_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0009/COMP/MCC-0009_COMP_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0009/MSDS_KR/MCC-0009_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0009/MSDS_EN/MCC-0009_MSDS_EN_001.pdf""]",1,5
MCC-0010,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0010/COA/MCC-0010_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0010/COMP/MCC-0010_COMP_001.pdf""]",1,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0010/MSDS_EN/MCC-0010_MSDS_EN_001.pdf""]",1,3
MCC-0011,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0011/COA/MCC-0011_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0011/COMP/MCC-0011_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0011/MSDS_KR/MCC-0011_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0011/MSDS_EN/MCC-0011_MSDS_EN_001.pdf""]",1,4
MCF-0001,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0001/COA/MCF-0001_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0001/COMP/MCF-0001_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0001/MSDS_KR/MCF-0001_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0001/MSDS_EN/MCF-0001_MSDS_EN_001.pdf""]",1,4
MCF-0005,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0005/COA/MCF-0005_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0005/COMP/MCF-0005_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0005/MSDS_KR/MCF-0005_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0005/MSDS_EN/MCF-0005_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0005/MSDS_EN/MCF-0005_MSDS_EN_002.pdf""]",2,5
MCF-0006,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0006/COA/MCF-0006_COA_001.pdf""]",1,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0006/MSDS_KR/MCF-0006_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0006/MSDS_EN/MCF-0006_MSDS_EN_001.pdf""]",1,3
MCH-0001,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0001/COA/MCH-0001_COA_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0001/COA/MCH-0001_COA_001.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0001/COMP/MCH-0001_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0001/MSDS_KR/MCH-0001_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0001/MSDS_EN/MCH-0001_MSDS_EN_001.pdf""]",1,5
MCH-0002,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0002/COA/MCH-0002_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0002/COMP/MCH-0002_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0002/COMP/MCH-0002_COMP_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0002/MSDS_KR/MCH-0002_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0002/MSDS_EN/MCH-0002_MSDS_EN_001.pdf""]",1,5
MCH-0003,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0003/COA/MCH-0003_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0003/COA/MCH-0003_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0003/COMP/MCH-0003_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0003/COMP/MCH-0003_COMP_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0003/MSDS_KR/MCH-0003_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0003/MSDS_EN/MCH-0003_MSDS_EN_001.pdf""]",1,6
MCO-0001,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCO-0001/COMP/MCO-0001_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCO-0001/MSDS_KR/MCO-0001_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCO-0001/MSDS_EN/MCO-0001_MSDS_EN_001.pdf""]",1,3
MCR-0001,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0001/MSDS_KR/MCR-0001_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0001/MSDS_EN/MCR-0001_MSDS_EN_001.pdf""]",1,2
MCR-0002,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0002/MSDS_KR/MCR-0002_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0002/MSDS_EN/MCR-0002_MSDS_EN_001.pdf""]",1,2
MCR-0005,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0005/COA/MCR-0005_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0005/COMP/MCR-0005_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0005/MSDS_KR/MCR-0005_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0005/MSDS_EN/MCR-0005_MSDS_EN_001.pdf""]",1,4
MCR-0007,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0007/COA/MCR-0007_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0007/COMP/MCR-0007_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0007/MSDS_KR/MCR-0007_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0007/MSDS_EN/MCR-0007_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0007/MSDS_EN/MCR-0007_MSDS_EN_002.pdf""]",2,5
MCR-0008,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0008/COMP/MCR-0008_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0008/MSDS_KR/MCR-0008_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0008/MSDS_EN/MCR-0008_MSDS_EN_001.pdf""]",1,3
MCR-0009,[],0,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0009/MSDS_EN/MCR-0009_MSDS_EN_001.pdf""]",1,1
MCT-0007,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0007/MSDS_KR/MCT-0007_MSDS_KR_001.pdf""]",1,[],0,1
MCT-0008,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0008/COA/MCT-0008_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0008/COMP/MCT-0008_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0008/MSDS_KR/MCT-0008_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0008/MSDS_KR/MCT-0008_MSDS_KR_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0008/MSDS_EN/MCT-0008_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0008/MSDS_EN/MCT-0008_MSDS_EN_002.pdf""]",2,6
MCT-0009,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0009/COA/MCT-0009_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0009/COMP/MCT-0009_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0009/MSDS_KR/MCT-0009_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0009/MSDS_EN/MCT-0009_MSDS_EN_001.pdf""]",1,4
MCT-0010,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0010/COA/MCT-0010_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0010/COMP/MCT-0010_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0010/MSDS_KR/MCT-0010_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0010/MSDS_EN/MCT-0010_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0010/MSDS_EN/MCT-0010_MSDS_EN_002.pdf""]",2,5
MCU-0001,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCU-0001/COA/MCU-0001_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCU-0001/COMP/MCU-0001_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCU-0001/MSDS_KR/MCU-0001_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCU-0001/MSDS_EN/MCU-0001_MSDS_EN_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCU-0001/MSDS_EN/MCU-0001_MSDS_EN_001.pdf""]",2,5
MCU-0002,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCU-0002/COA/MCU-0002_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCU-0002/COMP/MCU-0002_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCU-0002/MSDS_KR/MCU-0002_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCU-0002/MSDS_KR/MCU-0002_MSDS_KR_002.pdf""]",2,[],0,4
MCV-0001,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCV-0001/COA/MCV-0001_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCV-0001/COMP/MCV-0001_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCV-0001/MSDS_KR/MCV-0001_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCV-0001/MSDS_EN/MCV-0001_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCV-0001/MSDS_EN/MCV-0001_MSDS_EN_002.pdf""]",2,5
MCY-0001,[],0,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCY-0001/MSDS_EN/MCY-0001_MSDS_EN_001.pdf""]",1,1
MDA-0001,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0001/COA/MDA-0001_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0001/COMP/MDA-0001_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0001/MSDS_KR/MDA-0001_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0001/MSDS_EN/MDA-0001_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0001/MSDS_EN/MDA-0001_MSDS_EN_002.pdf""]",2,5
MDA-0002,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0002/COMP/MDA-0002_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0002/MSDS_KR/MDA-0002_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0002/MSDS_EN/MDA-0002_MSDS_EN_001.pdf""]",1,3
MDA-0003,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0003/COA/MDA-0003_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0003/COMP/MDA-0003_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0003/MSDS_KR/MDA-0003_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0003/MSDS_EN/MDA-0003_MSDS_EN_001.pdf""]",1,4
MDB-0002,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDB-0002/MSDS_KR/MDB-0002_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDB-0002/MSDS_KR/MDB-0002_MSDS_KR_002.pdf""]",2,[],0,2
MDC-0001,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDC-0001/COA/MDC-0001_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDC-0001/COMP/MDC-0001_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDC-0001/MSDS_KR/MDC-0001_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDC-0001/MSDS_EN/MDC-0001_MSDS_EN_001.pdf""]",1,4
MDD-0001,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDD-0001/COA/MDD-0001_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDD-0001/COMP/MDD-0001_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDD-0001/MSDS_KR/MDD-0001_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDD-0001/MSDS_EN/MDD-0001_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDD-0001/MSDS_EN/MDD-0001_MSDS_EN_002.pdf""]",2,5
MDG-0001,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDG-0001/COA/MDG-0001_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDG-0001/COMP/MDG-0001_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDG-0001/MSDS_KR/MDG-0001_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDG-0001/MSDS_EN/MDG-0001_MSDS_EN_001.pdf""]",1,4
MDK-0001,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDK-0001/COA/MDK-0001_COA_001.pdf""]",1,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDK-0001/MSDS_KR/MDK-0001_MSDS_KR_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDK-0001/MSDS_KR/MDK-0001_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDK-0001/MSDS_KR/MDK-0001_MSDS_KR_003.pdf""]",3,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDK-0001/MSDS_EN/MDK-0001_MSDS_EN_001.pdf""]",1,5
MDP-0004,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDP-0004/COA/MDP-0004_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDP-0004/COA/MDP-0004_COA_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDP-0004/COA/MDP-0004_COA_003.pdf""]",3,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDP-0004/COMP/MDP-0004_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDP-0004/MSDS_KR/MDP-0004_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDP-0004/MSDS_EN/MDP-0004_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDP-0004/MSDS_EN/MDP-0004_MSDS_EN_002.pdf""]",2,7
MDS-0015,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDS-0015/COA/MDS-0015_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDS-0015/COMP/MDS-0015_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDS-0015/MSDS_KR/MDS-0015_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDS-0015/MSDS_EN/MDS-0015_MSDS_EN_001.pdf""]",1,4
MDS-0016,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDS-0016/COA/MDS-0016_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDS-0016/COMP/MDS-0016_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDS-0016/MSDS_KR/MDS-0016_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDS-0016/MSDS_EN/MDS-0016_MSDS_EN_001.pdf""]",1,4
MDT-0009,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDT-0009/MSDS_KR/MDT-0009_MSDS_KR_001.pdf""]",1,[],0,1
MFA-0014,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFA-0014/COA/MFA-0014_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFA-0014/COMP/MFA-0014_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFA-0014/MSDS_KR/MFA-0014_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFA-0014/MSDS_KR/MFA-0014_MSDS_KR_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFA-0014/MSDS_KR/MFA-0014_MSDS_KR_003.pdf""]",3,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFA-0014/MSDS_EN/MFA-0014_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFA-0014/MSDS_EN/MFA-0014_MSDS_EN_002.pdf""]",2,7
MFB-0016,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFB-0016/COA/MFB-0016_COA_001.pdf""]",1,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFB-0016/MSDS_KR/MFB-0016_MSDS_KR_001.pdf""]",1,[],0,2
MFB-0017,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFB-0017/COA/MFB-0017_COA_001.pdf""]",1,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFB-0017/MSDS_KR/MFB-0017_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFB-0017/MSDS_KR/MFB-0017_MSDS_KR_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFB-0017/MSDS_KR/MFB-0017_MSDS_KR_003.pdf""]",3,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFB-0017/MSDS_EN/MFB-0017_MSDS_EN_001.pdf""]",1,5
MFB-0025,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFB-0025/MSDS_KR/MFB-0025_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFB-0025/MSDS_EN/MFB-0025_MSDS_EN_001.pdf""]",1,2
MFB-0026,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFB-0026/COA/MFB-0026_COA_001.pdf""]",1,[],0,[],0,[],0,1
MFB-0027,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MFB-0027/COA/MFB-0027_COA_001.pdf""]",1,[],0,[],0,[],0,1
