id,ingredient_code,component_order,inci_name_en,inci_name_kr,cas_number,composition_ratio,function,country_of_origin,created_at
9c0263c1-0c28-482f-aef2-72f4b478c889,MAL-0017,3,Potassium Sorbate,포타슘솔베이트,84082-61-1,0.1350,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
9c2b6368-e084-44ea-98ec-6891acd5ed23,MXA-0003,1,Zeolite,제올라이트,1318-02-1,100.0000,Bulking Agent,,2026-01-28 16:37:18.006524+00
9c5896ec-f41f-4174-8ab1-7bf969bbd0ab,MSC-0003,1,PEG-7 Glyceryl Cocoate,피이지-7글리세릴코코에이트,66105-29-1,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
9c62f687-beb3-44c4-9401-0bbc5e9208d3,MFM-0018,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
9c66b5f6-93a9-40aa-965d-4f508b541ecd,MWL-0003,1,Lauric Acid,라우릭애씨드,143-07-7,100.0000,"Emulsion Stabilizer, Opacifying Agents",,2026-01-28 16:37:18.006524+00
9ca827ad-4a08-496a-bfbd-de998e2e23fd,MFC-0026,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
9d1c8eab-2fb4-4b1b-acc9-34f6f89e2c2e,MFB-0001,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
9d4936bc-558e-4a4d-b217-dd33f27d1f6a,MOF-0002,1,C12-15 Alkyl Benzoate,C12-15알킬벤조에이트,68411-27-8,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
9d4b634e-ee61-4d8b-8901-cef2d6d57635,MAE-0020,5,Perilla Ocymoides Leaf Extract,들깨잎추출물,90082-61-4,2.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
9d67b94e-a4a1-4c15-8d61-73ef849ab41f,MAG-0031,2,Chlorophylls,클로로필,11006-34-1,85.0000,Skin conditioning,프랑스,2026-01-28 16:37:16.589765+00
9e4e1217-a04f-4861-beae-69f50c3564e5,MSC-0007,1,PEG-6 Caprylic/Capric Glycerides,피이지-6카프릴릭/카프릭글리세라이즈,308067-11-0,100.0000,Skin Conditioning Agent,한국,2026-01-28 16:37:18.006524+00
9e7c2aed-35e6-41d1-b01d-dcd255180d4f,MAA-0017,1,Arbutin,알부틴,497-76-7,100.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
9ea5b9c4-90ec-4acd-a2fd-e26c4936dc9b,MFK-0026,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
9eaaef82-70ef-4802-8349-4b802892d915,MFF-0035,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
9ed57399-4bc9-43a1-bfc6-fc517dc2969e,MAA-0028,1,Water,정제수,7732-18-5,50.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
9f13c47a-fea5-440d-a138-0967c9ee70a6,MFP-0028,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:18.006524+00
9f172cab-396e-4d22-a336-3edcabdfd5f5,MAH-0021,2,Butylene Glycol,부틸렌글라이콜,107-88-0,28.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
9f30d578-6c3e-4b37-bc1b-52af711ee2db,MAL-0023,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
9fcbb545-d4ba-4610-8fdf-3b3ee0d92b99,MFP-0010,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:18.006524+00
9fea2886-53af-4b12-9041-a4c368cde76b,MFK-0021,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
a0026fae-6730-4a8d-b391-1ff8311af8fc,MSE-0002,1,PEG-3 Oleate,피이지-3올리에이트,9004-96-0 (Generic) 10233-14-4,100.0000,Surfactant,,2026-01-28 16:37:18.006524+00
a027a80a-44af-4a46-a146-c8e62b66102c,MXE-0002,7,Cetyl Palmitate,세틸팔미테이트,540-10-3,0.5000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
a02f536f-5e48-4520-bffc-71271d15fdbf,MKP-0004,1,PEG-16 Macadamia Glycerides,피이지-16마카다미아글리세라이즈,-,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
a053c8c2-7b8f-4c8c-aa26-1bea85c3272d,MFS-0017,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:18.006524+00
a084911f-3958-48c5-b77a-c0bc10536f3a,MVZ-0001,3,Sodium Polyacrylate,소듐폴리아크릴레이트,9003-04-7,0.0000,Humectants,,2026-01-28 16:37:18.006524+00
a0886a04-bd55-443c-b9ff-5746885b583e,MAA-0016,1,Chlorella Vulgaris Extract,클로렐라 불가리스추출물,-,0.0000,Skin Conditioning Agent,일본,2026-01-28 16:37:16.589765+00
a09f6e8f-657d-4fa2-9977-58e4de7a8589,MAS-0029,9,Angelica Gigas Root Extract,참당귀뿌리추출물,-,0.9000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a0acef3b-af2d-4cfd-add2-23dfa6eb4919,MVC-0009,1,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,-,100.0000,Viscosity Increasing Agents,,2026-01-28 16:37:18.006524+00
a0b82a72-20d8-47c8-b52b-166fae3bb125,MCC-0002,3,Iron Oxides,황색산화철,1345-27-3,6.5000,"Opacifying Agent, Pearlizing Agent",독일,2026-01-28 16:37:16.589765+00
a0bbce93-4d9e-4553-b6e5-63184de67d0a,MAM-0034,5,Water,정제수,7732-18-5,0.0068,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a0d322e9-29cd-4a43-8b3b-f10c13457c6b,MDA-0003,1,Prunus Armeniaca (Apricot) Seed Powder,살구씨가루,68650-44-2,100.0000,Scrubs,대한민국,2026-01-28 16:37:16.589765+00
a0e8b614-e13b-4b61-a67f-a5c7eafff3b2,MAL-0021,3,Lavandula Angustifolia (Lavender) Flower Extract,라벤더꽃추출물,-,10.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a10e8f99-7833-4d61-ad1a-455ed39a13c9,MAG-0004,1,Butylene Glycol,,85251-65-6,55.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
a1840faa-dfd8-4745-9d0d-80e9e29b3583,MKP-0003,14,Proline,프롤린,147-85-3(L-Form),0.0100,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
a1b00986-0ac3-44c4-8135-367eea337477,MAS-0018,3,Oryza Sativa (Rice) Extract,쌀추출물,68553-81-1,5.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a1b2f817-9062-4b9d-a59a-cb1b153dd22f,MAA-0035,17,Leucine,류신,328-39-2(DL-),0.0100,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a1f6dbc0-f261-4ae8-86fe-5aa21151d3ec,MAL-0016,1,Water,정제수,7732-18-5,50.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a218fad5-24af-4dcd-a30b-759f2a9b76f2,MOD-0017,1,Diisostearyl Malate,다이아이소스테아릴말레이트,67763-18-2,100.0000,Skin Conditioning Agent,일본,2026-01-28 16:37:18.006524+00
a219e032-cc3f-4d8d-a8dd-06415087a3a1,MWM-0001,1,Microcrystalline Wax,마이크로크리스탈린왁스,63231-60-7,100.0000,Emulsion Stabilizer,,2026-01-28 16:37:18.006524+00
a25963e1-b735-471f-aa53-57e590541597,MAA-0037,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a25dc8d3-0ab6-4215-a261-7f9885912421,MAY-0010,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a25e23d3-c96b-4779-abae-16d47357b4e0,MPK-0001,1,Methylchloroisothiazolinone,메칠클로로이소치아졸리논,26172-55-4,0.0000,Preservative,한국,2026-01-28 16:37:18.006524+00
a263b12e-1224-4b2f-af0d-6f8a1d23c862,MCC-0007,4,Styrene/Acrylates Copolymer,스타이렌/아크릴레이트코폴리머,9010-92-8,3.0000,Bulking Agents,대한민국,2026-01-28 16:37:16.589765+00
a2a395dc-0762-4bc5-acfe-2c736672e418,MAL-0019,2,Butylene Glycol,,107-88-0 84787-69-9,40.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a2d7d378-bd10-4e50-b1d7-0520b290ac1f,MFE-0019,4,Cananga Odorata Flower Oil,일랑일랑꽃오일,8006-81-3,15.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
a3670540-9c2f-403f-9f5b-df4f0cfb078f,MAR-0016,4,Opuntia Coccinellifera Fruit Extract,코치닐선인장열매추출물,-,2.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a368e1cf-8d1d-485f-997b-e1269da8708d,MAR-0012,3,Red Ginseng Extract,,90045-38-8,2.5000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a36a3dbf-5739-4e5d-a047-7050e7dfae02,MVV-0001,1,Magnesium Aluminum Silicate,마그네슘알루미늄실리케이트,"12199-37-0 
12511-31-8",100.0000,Viscosity Increasing Agent,,2026-01-28 16:37:18.006524+00
a36d3596-9685-46a2-adaf-d55b27aedcb2,MAA-0039,3,Atelocollagen,아텔로콜라겐,,0.1000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a383f95e-0c33-4cf0-a11c-3b212b790406,MAR-0013,1,Water,정제수,7732-18-5,50.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a3a26641-762c-4c48-ba17-2bd41497d9cb,MXD-0001,1,Panthenol,판테놀,"81-13-0 (D-Form) 
16485-10-2",100.0000,"Hair Conditioning Agent, Skin Conditioning Agent",중국,2026-01-28 16:37:18.006524+00
a3a6c8df-8233-47d2-bbdd-98f65bf16651,MFH-0005,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
a3d74adb-8ae3-49ed-89ee-3aeca96766ab,MAR-0014,3,Selaginella Lepidophylla Extract,로즈오브예리코추출물,,5.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a3ee4ac3-c722-491b-b8da-91d2a613d8e6,MXB-0002,1,Sucrose,수크로오스,57-50-1,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
a3f102ad-7680-4749-83ea-4aa1dc0144d7,MAS-0021,6,Phaseolus Radiatus Seed Extract,녹두추출물,-,0.2000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a3f82d53-9961-4a7e-b36f-6f05ce20f470,MFP-0018,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:18.006524+00
a408945e-dbf2-41b7-a1e7-3b888dacd0f6,MKI-0003,5,Sodium Styrene/Acrylates Copolymer,소듐스타이렌/아크릴레이트코폴리머,9010-92-8,0.0500,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
a41f2261-17e0-4238-b3d1-766b89f15108,MST-0002,1,Polysorbate 80,폴리솔베이트80,9005-65-6 (Generic),100.0000,Emusifying Agents,일본,2026-01-28 16:37:18.006524+00
a424cd74-b0e4-4958-b731-bf0b7be05ffa,MAP-0035,9,Palmitoyl Tripeptide-1,팔미토일트라이펩타이드-1,-,0.0050,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a435ca85-22f8-4a4a-befa-70bbedde2485,MOD-0014,1,Hydrogenated Polyisobuten,하이드로제네이티드폴리아이소부텐,68937-10-0,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
a442a83b-3661-4f85-80bc-eba1c67cefdd,MXP-0001,2,Sodium Anisate,,,50.0000,"Binder, Film Formers",일본,2026-01-28 16:37:18.006524+00
a44d9e03-a7b7-4f11-a4c2-380a0676c2d7,MAA-0002,3,Aloe Barbadensis Extract,알로에베라추출물,85507-69-3,1.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
a4987407-ce99-48b4-9a35-4a853ef312a1,MXL-0001,2,Water,정제수,7732-18-5,30.0000,pH Adjuster,,2026-01-28 16:37:18.006524+00
a4a094f9-e47d-4b74-beb3-a29c4da464dc,MCF-0001,1,CI 42090,청색1호,2650-18-2,100.0000,Colorant,한국,2026-01-28 16:37:16.589765+00
a4cae14e-efa7-4dce-9f6c-2725e3926dbc,MAY-0011,4,Curcuma Longa (Turmeric) Root Extract,울금뿌리추출물,84929-28-2,1.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a4eefa73-9433-411b-9af2-7258bd4f818e,MAJ-0003,3,Prunus Yedoensis Flower Extract,왕벚나무꽃추출물,-,5.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a4f38468-0d21-4fe8-a3bc-3947abb51a3d,MFB-0078,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
a51603de-d227-4e3b-ab07-8a0a5216f3dc,MAE-0009,3,Pyrus Malus (Apple) Seed Extract,사과씨추출물,-,0.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
a55371d8-aa22-438b-9435-c8cefbd0a240,MAM-0016,2,Sodium Oxide,소듐옥사이드,1313-59-3,0.0000,Opacifying Agents,,2026-01-28 16:37:16.589765+00
a55c33fa-00c5-4f27-9e3d-60e5e0693cf7,MFS-0085,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
a5621f0c-b955-4f28-8756-3561a43923cf,MAM-0034,1,Zea Mays (Corn) Starch,옥수수전분,9005-25-8,94.9900,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a5876f77-4d7b-4f80-9539-91b8f45baf23,MAC-0041,1,Water,정제수,7732-18-5,60.0000,Skin Conditioning Agent,덴마크,2026-01-28 16:37:16.589765+00
a5c96f58-79f0-4494-8401-d2bae358e70d,MSA-0007,1,Glyceryl Stearate,글리세릴스테아레이트,123-94-4,50.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
a5ef61a9-959d-46de-8971-d277f0daf7c9,MFS-0102,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:18.006524+00
a600d627-ba76-4f37-972f-338e7c3e1c1a,MAH-0018,3,Honey Extract,꿀추출물,91052-92-5,1.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a6450fb7-e366-4a4c-b271-f23a2584ec07,MFS-0059,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
a64c4556-d7b8-4e8e-bc5b-f804a3ecbde0,MFB-0029,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
a6543289-e9db-4c63-add3-ab41d7dc1fed,MAE-0013,2,Butylene Glycol,부틸렌글라이콜,107-88-0,30.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a6619641-c4df-44a3-b159-8736adeb86fa,MAN-0008,5,Ceramide NP,세라마이드엔피,65381-09-1,5.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
a680cd77-a134-4930-8b92-d6465e385b4d,MAG-0030,1,Water,정제수,7732-18-5,59.6000,Skin conditioning,대한민국,2026-01-28 16:37:16.589765+00
a6aff78d-7596-4ed9-9c5f-9e21b950be49,MFB-0083,1,Fragrance,향료,,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
a6ce1371-98cb-4eb6-b7fb-60be272500d6,MFF-0019,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:16.589765+00
a6d6bf20-8cfc-4d47-bc5e-5f7f404b5cbd,MKM-0005,4,Ethoxydiglycol,에톡시다이글라이콜,111-90-0,20.0000,Humectant,대한민국,2026-01-28 16:37:18.006524+00
a6e0114e-9d3d-4992-85d8-a476eeecbe96,MOM-0008,1,Moringa Oleifera Seed Oil,드럼스틱씨오일,-,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
a6f4664c-1662-43da-b57d-607fbf376411,MCC-0011,3,Iron Oxide Red,적색산화철,1309-37-1,3.4000,Pearlizing Agent,중국,2026-01-28 16:37:16.589765+00
a6f7019c-3c3f-413e-82b1-462afd9b5fea,MAM-0035,1,Madecassoside,마데카소사이드,34540-22-2,90.0000,Skin Conditioning Agent,중국,2026-01-28 16:37:16.589765+00
a71a4138-bb87-4852-bcd5-6a73419d11d8,MSM-0034,1,Sorbitan Stearate,,866889-75-0,50.0000,Surfactant,대한민국,2026-01-28 16:37:18.006524+00
a724dff0-44c3-471a-a87d-6aa8058842d0,MFS-0074,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
a742a45e-91b1-4841-837f-849d6caee504,MKC-0001,1,Bacillus/Soybean Ferment Extract,바실러스/소이빈발효추출물,,100.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:18.006524+00
a77808da-0496-49f7-b56e-568f8428f5d1,MAB-0014,5,"Chamomilla Recutita (Matricaria)
Flower/Leaf Extract(0.5)",,-,0.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a7a399f5-a18e-45a0-9ca8-3c7811b6c0a7,MAM-0026,3,Moringa Oleifera Leaf Extract,드럼스틱잎추출물,93165-54-9,10.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a7a777c8-c5af-4992-868a-115684f4d568,MAU-0006,2,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,3.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a7ad262f-9e47-4e60-a38d-f755a3e28823,MAM-0016,4,Calcium Oxide,칼슘옥사이드,1305-78-8,0.0000,Opacifying Agents,,2026-01-28 16:37:16.589765+00
a7bda272-35cb-4279-8363-4ddf4d83b987,MOD-0004,1,Dimethicone,다이메티콘,63148-62-9,100.0000,"Antifoaming Agents, Skin Conditioning Agent",대한민국,2026-01-28 16:37:18.006524+00
a803e724-a6a3-44fc-a616-4ff07100600c,MOL-0003,1,Isopropyl Myristate,아이소프로필미리스테이트,110-27-0,100.0000,Skin Conditioning Agent,싱카포르,2026-01-28 16:37:18.006524+00
a81a55fd-78d2-4fde-a799-2ffd29421940,MAI-0003,6,Butylene Glycol,부틸렌글라이콜,107-88-0,10.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a8213e96-4ebc-49ef-953c-debb72abeaac,MVA-0007,3,Water,정제수,7732-18-5,0.0000,Viscosity Increasing Agent,대한민국,2026-01-28 16:37:18.006524+00
a832f2e9-fbdd-44b5-b80b-78734a72fc65,MFH-0013,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
a86044b8-0e0e-4031-abe9-f2e788a000ad,MSP-0008,2,Polyglyceryl-6 Laurate,폴리글리세릴-6라우레이트,51033-38-6,40.0000,Emusifying Agents,미국,2026-01-28 16:37:18.006524+00
a87c774a-e625-4438-9a47-5b290b941613,MAL-0024,1,Lactobacillus/Portulaca Oleracea Ferment Extract,락토바실러스/쇠비름발효추출물,-,90.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a894f797-a901-4b68-809b-347ace45edee,MFS-0088,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
a8ba4cb7-0930-40ee-8fce-6ad472c62318,MAP-0034,3,Prunus Persica (Peach) Fruit Extract,복숭아추출물,84012-34-0,10.0000,Flavoring Agents,대한민국,2026-01-28 16:37:16.589765+00
a8cd4133-16f5-40b8-af37-313e38d86eef,MAE-0020,2,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,3.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a8d57eb5-4d67-47da-8783-581902c076fd,MFF-0042,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
a8e61130-8d33-4f40-9fe2-866c4ffd37e8,MSE-0025,2,PPG-1-PEG-9 Lauryl Glycol Ether,피피지-1-피이지-9라우릴글라이콜에터,-,0.0000,Surfactant,,2026-01-28 16:37:18.006524+00
a916a9e8-5951-444f-98f3-d3f4e4e0544e,MAN-0005,1,Yeast Extract,효모추출물,8013-01-02,0.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
a91f32c2-bce8-4682-ae61-b5af598b6ef7,MXB-0004,1,Capryloyl Salicylic Acid,카프릴로일살리실릭애씨드,78418-01-6,100.0000,Skin Conditioning Agent,중국,2026-01-28 16:37:18.006524+00
a926f2b1-da90-48fa-b741-dc7e1201a73a,MOS-0011,1,Squalane,스쿠알란,111-01-3,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
a92b3f86-b645-4a16-b5bc-3e7ec601da1b,MFS-0104,1,Salvia Officinalis (Sage) Oil,살비아오일,8022-56-8,100.0000,Skin Conditioning Agent,이탈리아,2026-01-28 16:37:18.006524+00
a9315331-1583-4259-a380-f73f031b4c07,MXP-0002,1,Phytic Acid,파이틱애씨드,83-86-3,50.0000,Skin Conditioning Agent,일본,2026-01-28 16:37:18.006524+00
a93cbb5c-9ca2-45c2-9a9a-bd8782ad5070,MAC-0037,6,Methylparaben,,,0.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a98060f3-708d-4f58-86c7-43ef6e8a7abb,MCT-0007,1,Titanium Dioxide,티타늄디옥사이드,13463-67-7,55.0000,Pearlizing Agent,독일,2026-01-28 16:37:16.589765+00
a984c735-309c-4655-ab2d-2fcdfd82aced,MAM-0036,2,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,3.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a98cae52-2021-45ff-ada7-ab535f588a34,MON-0001,1,Caprylic/Capric Triglyceride,카프릴릭/카프릭트라이글리세라이드,65381-09-1,100.0000,Skin Conditioning Agent,말레이시아,2026-01-28 16:37:18.006524+00
a9b6cd6a-eefa-465c-ada0-e5d635761a15,MAY-0011,2,Water,,-,34.5000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
a9c87908-953d-46a3-942c-1468a3d18517,MAI-0004,3,Iris Ensata Extract,꽃창포추출물,-,5.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
aa101138-1f7e-4ee4-a133-d295cf099b2c,MAN-0011,6,Water,정제수,7732-18-5,0.0000,Skin Conditioning Agent,중국,2026-01-28 16:37:16.589765+00
aa25f8d7-9669-4934-89f5-2cd49cf5be07,MDB-0002,10,Dimethicone,다이메티콘,9006-65-9,0.1000,Bulking Agents,대한민국,2026-01-28 16:37:16.589765+00
aa26cd71-d99c-4628-9f59-36f89683d5b3,MFP-0036,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
aa75950c-c809-450c-b4e9-8f4f80b7048f,MXG-0002,1,Gold,금,7440-57-5,100.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
aa94c491-6ff8-4e24-8d98-085ac073cc2d,MSM-0023,4,Hexylene glycol,헥실렌글라이콜,107-41-5,0.3000,Surfactant,대한민국,2026-01-28 16:37:18.006524+00
aaa9b95b-321f-4db5-92c8-f79d9016155e,MVP-0005,1,PVP,피브이피,9003-39-8,100.0000,"Binders, Film Formers",홍콩,2026-01-28 16:37:18.006524+00
aaacd389-22a6-4cc5-8233-a5c98357d183,MAA-0038,1,water,정제수,7732-18-5,96.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
aaba0b57-225a-414e-8fe4-8c662f558d8f,MWO-0002,2,Sorbitan Palmitate,소르비탄팔미테이트,15050-91-9,0.0000,Skin Conditioning Agent,,2026-01-28 16:37:18.006524+00
aacb3d43-ce6a-49dc-87f5-62d3488f92dc,MAR-0016,7,Caprylyl Glycol,카프릴릴글라이콜,1117-86-8,0.0500,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
ab153176-c993-4c3f-8339-6037602c0237,MFS-0093,1,Fragrance,향료,-,100.0000,Fragrance,,2026-01-28 16:37:18.006524+00
abbd975b-92f6-4ba5-a94b-9c0e503e7981,MAD-0012,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
abdc294d-88db-4c39-bc32-22e019d804bf,MKC-0003,1,Water,정제수,7732-18-5,98.2500,Skin Conditioning Agent,중국,2026-01-28 16:37:18.006524+00
ac137e65-c65a-4910-9c95-1eac4feded3f,MAH-0007,2,Sodium Hyaluronate,,,1.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
ac51cf5d-bdef-4bbb-be53-177bf3db6d6a,MKM-0005,3,Dipropylene glycol,다이프로필렌글라이콜,110-98-5,18.0000,Humectant,대한민국,2026-01-28 16:37:18.006524+00
ac76505f-6e24-4e0f-8479-deb1fd90fdc7,MAS-0021,2,Butylene Glycol,부틸렌글라이콜,84012-44-2,20.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
acac7850-3213-45c2-ab3c-bc2e1a95416a,MFB-0093,1,Fragrance,향료,,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
ad0ccfad-d94f-4ecc-a5ec-a5b84e31a2cc,MSM-0036,2,Coco-Betaine,코코-베타인,7732-18-5,0.0000,Surfactant,인도,2026-01-28 16:37:18.006524+00
ad87f679-6d71-48e0-ac2c-6da3e4ea6d09,MSM-0030,2,Isopropyl alcohol,아이소프로필알코올,67-63-0,20.0000,"Antistatic Agents, Hair Conditioning Agent",대한민국,2026-01-28 16:37:18.006524+00
ad9ade1d-8fb1-4125-86fe-f4741bc93ba1,MFB-0043,1,Fragrance,향료,-,100.0000,Fragrance,대한민국,2026-01-28 16:37:16.589765+00
adcceb0d-648f-406c-897a-2db27251289b,MAV-0006,11,Retinyl Palmitate,레티닐팔미테이트,79-81-2,0.0000,Skin Conditioning Agent,,2026-01-28 16:37:16.589765+00
ae0e2a22-dc03-4fd2-aa25-4eb6df5d1732,MSB-0004,3,Stearic Acid,스테아릭애씨드,57-11-4,0.0000,Skin Conditioning Agent,한국,2026-01-28 16:37:18.006524+00
ae196ab6-ba41-428c-8cf5-4ea294d08455,MAG-0025,3,Coriandrum Sativum (Coriander) Extract,고수추출물,-,1.0000,Skin Conditioning Agent,대한민국,2026-01-28 16:37:16.589765+00
ae978fe8-c594-4f05-9151-bd8c76482d7c,MCC-0008,6,Cellulose Gum,셀룰로오스검,9004-32-4,1.0000,Bulking Agents,대한민국,2026-01-28 16:37:16.589765+00
aedf858c-3545-44fd-8c3f-0bdd1243aa9d,MCB-0004,1,Anthraquinone Dye Mixture,안트라퀴논 다이 믹스처,,100.0000,,미국,2026-01-28 16:37:16.589765+00
