ingredient_code,ingredient_name,spec_item,spec_standard,result_value,result_date,test_method,remarks
MFW-0001,"Wild Berry
A121201",굴절률(n20),1.432 ~ 1.472,,,,
MXV-0001,VBE [Donglian],성상,"무색~미황색의 액상,특이취",,,,
MXV-0001,VBE [Donglian],Assay,97% 이상,,,,
MXV-0002,Vermiculite(질석),성상,갈색의 알갱이,,,,
MXV-0002,Vermiculite(질석),향취,없음,,,,
MAT-0005,"Tensine
(with Preservative)",성상,"호박색의투명한액,특이취",,,,
MAT-0005,"Tensine
(with Preservative)",P H,7.00 ~ 8.50,,,,
MAT-0005,"Tensine
(with Preservative)",비중(d20),1.010 ~ 1.020,,,,
MAT-0005,"Tensine
(with Preservative)",건조잔분,3.0 ~ 8.0%,,,,
MAT-0005,"Tensine
(with Preservative)",미생물,100Cfu/g 이하,,,,
MCT-0006,Tiovel AQ-G,성상,"백색의액상,특이취",,,,
MCT-0006,Tiovel AQ-G,비중(d20),1.370 ~ 1.470,,,,
MCT-0006,Tiovel AQ-G,중금속,10ppm 이하,,,,
MCT-0006,Tiovel AQ-G,비소,1ppm 이하,,,,
MCT-0006,Tiovel AQ-G,강열잔분,35 ~ 39%,,,,
MCT-0006,Tiovel AQ-G,미생물,100Cfu/g 이하,,,,
MFT-0003,TEVH 4401,성상,연황색의 투명액상,,,,
MFT-0003,TEVH 4401,냄새,표준품에 준함,,,,
MFT-0003,TEVH 4401,비중(d25),0.930 ~ 0.970,,,,
MFT-0003,TEVH 4401,굴절률(n20),1.445 ~ 1.485,,,,
MFT-0004,TEVH 4403,성상,연황색의 투명액상,,,,
MFT-0004,TEVH 4403,냄새,표준품에 준함,,,,
MFT-0004,TEVH 4403,비중(d20),0.9471 ~ 0.9871,,,,
MFT-0004,TEVH 4403,굴절률(n20),1.4754 ~ 1.4954,,,,
MFT-0006,TEVW 50102,성상,연황색의 투명액상,,,,
MFT-0006,TEVW 50102,냄새,표준품에 준함,,,,
MFT-0006,TEVW 50102,비중(d20),0.991 ~ 1.001,,,,
MFT-0006,TEVW 50102,굴절률(n20),1.458 ~ 1.468,,,,
MFT-0007,TEVB 50271,성상,오렌지색의투명액상,,,,
MFT-0007,TEVB 50271,냄새,표준품에 준함,,,,
MFT-0007,TEVB 50271,비중(d20),1.031 ~ 1.041,,,,
MFT-0007,TEVB 50271,굴절률(n20),1.477 ~ 1.487,,,,
MFT-0008,TEVB 50202,성상,황색의 투명액상,,,,
MFT-0008,TEVB 50202,냄새,표준품에 준함,,,,
MFT-0008,TEVB 50202,비중(d20),0.980 ~ 1.020,,,,
MFT-0008,TEVB 50202,굴절률(n20),1.462 ~ 1.482,,,,
MFT-0009,TEVB 50312,성상,연갈색의 투명액상,,,,
MFT-0009,TEVB 50312,냄새,표준품에 준함,,,,
MFT-0009,TEVB 50312,비중(d20),1.009 ~ 1.019,,,,
MFT-0009,TEVB 50312,굴절률(n20),1.459 ~ 1.469,,,,
MFT-0010,TEVB 50611,성상,연황색의 투명액상,,,,
MFT-0010,TEVB 50611,냄새,표준품에 준함,,,,
MFT-0010,TEVB 50611,비중(d20),0.985 ~ 1.025,,,,
MFT-0010,TEVB 50611,굴절률(n20),1.430 ~ 1.470,,,,
MFT-0011,TEVB 50613,성상,황색의 투명액상,,,,
MFT-0011,TEVB 50613,냄새,표준품에 준함,,,,
MFT-0011,TEVB 50613,비중(d25),0.933 ~ 0.943,,,,
MFT-0011,TEVB 50613,굴절률(n20),1.452 ~ 1.462,,,,
MFT-0014,TEVH 50702,성상,황색의 투명액상,,,,
MFT-0014,TEVH 50702,냄새,표준품에 준함,,,,
MFT-0014,TEVH 50702,비중(d25),0.997 ~ 1.007,,,,
MFT-0014,TEVH 50702,굴절률(n20),1.467 ~ 1.477,,,,
MFT-0015,TEVW 50801/01,성상,황색의 투명액상,,,,
MFT-0015,TEVW 50801/01,냄새,표준품에 준함,,,,
MFT-0015,TEVW 50801/01,비중(d25),0.980 ~ 1.000,,,,
MFT-0015,TEVW 50801/01,굴절률(n20),1.450 ~ 1.470,,,,
MFT-0022,EVAS-60901,성상,옅은 노란색의 투명액상,,,,
MFT-0022,EVAS-60901,냄새,표준품에 준함,,,,
MFT-0022,EVAS-60901,비중(d20),0.977 ~ 0.997,,,,
MFT-0022,EVAS-60901,굴절률(n20),1.477 ~ 1.497,,,,
MFT-0023,TEVW 50611/01,성상,연황색의 투명액상,,,,
MFT-0023,TEVW 50611/01,냄새,표준품에 준함,,,,
MFT-0023,TEVW 50611/01,비중(d20),0.985 ~ 1.025,,,,
MFT-0023,TEVW 50611/01,굴절률(n20),1.430 ~ 1.470,,,,
MFT-0024,TEVO 70125,성상,황색의 투명액상,,,,
MFT-0024,TEVO 70125,냄새,표준품에 준함,,,,
MFT-0024,TEVO 70125,비중(d20),0.879 ~ 0.919,,,,
MFT-0024,TEVO 70125,굴절률(n20),1.431 ~ 1.471,,,,
MFT-0025,TEVO 70126,성상,황색의 투명액상,,,,
MFT-0025,TEVO 70126,냄새,표준품에 준함,,,,
MFT-0025,TEVO 70126,비중(d20),0.881 ~ 0.921,,,,
MFT-0025,TEVO 70126,굴절률(n20),1.426 ~ 1.466,,,,
MFT-0026,TEVO 70128,성상,황색의 투명액상,,,,
MFT-0026,TEVO 70128,냄새,표준품에 준함,,,,
MFT-0026,TEVO 70128,비중(d20),0.902 ~ 0.942,,,,
MFT-0026,TEVO 70128,굴절률(n20),1.426 ~ 1.466,,,,
MFT-0028,TEVW 50102/01,성상,황색의 투명액상,,,,
MFT-0028,TEVW 50102/01,냄새,표준품에 준함,,,,
MFT-0028,TEVW 50102/01,비중(d20),0.968 ~ 1.008,,,,
MFT-0028,TEVW 50102/01,굴절률(n20),1.443 ~ 1.483,,,,
MOT-0001,"TOG
(TIO)",성상,무색~미황색의 맑은유액,,,,
MOT-0001,"TOG
(TIO)",비중(d25),0.945 ~ 0.959,,,,
MOT-0001,"TOG
(TIO)",산가,1 이하,,,,
MOT-0001,"TOG
(TIO)",검화가,340 ~ 370,,,,
MOT-0001,"TOG
(TIO)",중금속,20ppm 이하,,,,
MOT-0001,"TOG
(TIO)",비소,2ppm 이하,,,,
MOT-0002,Tea Tree Oil,성상,"연한황색의 투명한액,특이취",,,,
MOT-0002,Tea Tree Oil,비중(d20),0.885 ~ 0.906,,,,
MOT-0002,Tea Tree Oil,굴절률(n20),1.475 ~ 1.482,,,,
MST-0001,Rheodol TW-S120 (Tween 60),성상,황색 오일의 액상,,,,
MST-0001,Rheodol TW-S120 (Tween 60),PH,5.0 ~ 8.0,,,,
MST-0001,Rheodol TW-S120 (Tween 60),산가,2.0 이하,,,,
MST-0001,Rheodol TW-S120 (Tween 60),검화가,45 ~ 55,,,,
MST-0001,Rheodol TW-S120 (Tween 60),건조감량,3.0% 이하,,,,
MST-0001,Rheodol TW-S120 (Tween 60),강열잔분,1.0% 이하,,,,
MST-0002,Rheodol TW-O120 (Tween 80),성상,황색 오일의 액상,,,,
MST-0002,Rheodol TW-O120 (Tween 80),PH,6.0 ~ 8.0,,,,
MST-0002,Rheodol TW-O120 (Tween 80),산가,2 이하,,,,
MST-0002,Rheodol TW-O120 (Tween 80),수분함량,2.5 ~ 3.0,,,,
MST-0002,Rheodol TW-O120 (Tween 80),점도,375 ~ 475,,,,
MST-0002,Rheodol TW-O120 (Tween 80),강열잔분,0.15 이하,,,,
MST-0004,Tego Care 450,성상,"미황색의 덩어리,특이취",,,,
MST-0004,Tego Care 450,융점(℃),52 ~ 58,,,,
MST-0004,Tego Care 450,산가,12 이하,,,,
MST-0004,Tego Care 450,검화가,120 ~ 140,,,,
MST-0004,Tego Care 450,요오드가,5 이하,,,,
MUT-0001,Tinosorb S,성상,엷은황색의 가루,,,,
MUT-0001,Tinosorb S,중금속,10ppm 이하,,,,
MUT-0001,Tinosorb S,비소,5ppm 이하,,,,
MUT-0001,Tinosorb S,건조감량,0.5% 이하,,,,
MUT-0002,Tego Sun Tdec 45,성상,"백색의 액, 특이취",,,,
MUT-0002,Tego Sun Tdec 45,점도,"8,000 ~ 11,000",,,,
MUT-0002,Tego Sun Tdec 45,중금속,10ppm 이하,,,,
MUT-0002,Tego Sun Tdec 45,비소,1ppm 이하,,,,
MXT-0001,TEA,성상,"무색~엷은황색의투명한액,특이취",,,,
MXT-0001,TEA,굴절률(n25),1.481 ~ 1.486,,,,
MXT-0001,TEA,비중(d25),1.120 ~ 1.128,,,,
MXT-0001,TEA,강열잔분,0.05% 이하,,,,
MFT-0021,TEVB 60891,성상,황색의 투명액상,,,,
MFT-0021,TEVB 60891,냄새,표준품에 준함,,,,
MFT-0021,TEVB 60891,비중(d20),0.875 ~ 0.915,,,,
MFT-0021,TEVB 60891,굴절률(n20),1.441 ~ 1.481,,,,
MDT-0009,Tio2 Nanosil,성상,백색의가루,,,,
MDT-0009,Tio2 Nanosil,P H,6.00 ~ 8.00,,,,
MDT-0009,Tio2 Nanosil,건조감량,2.0% 이하,,,,
MDT-0009,Tio2 Nanosil,중금속,20ppm 이하,,,,
MDT-0009,Tio2 Nanosil,비소,5ppm 이하,,,,
MFT-0018,TEVH 60110,성상,엷은황색의투명액상,,,,
MFT-0018,TEVH 60110,냄새,표준품에 준함,,,,
MFT-0018,TEVH 60110,비중(d20),0.970 ~ 0.980,,,,
MFT-0018,TEVH 60110,굴절률(n20),1.459 ~ 1.469,,,,
MFT-0029,TEVW 90901,성상,황색의 투명액상,,,,
MFT-0029,TEVW 90901,냄새,표준품에 준함,,,,
MFT-0029,TEVW 90901,비중(d20),0.967 ~ 1.007,,,,
MFT-0029,TEVW 90901,굴절률(n20),1.434 ~ 1.474,,,,
MFT-0030,TEVH 111201,성상,엷은황색 ~ 황색의 투명액상,,,,
MFT-0030,TEVH 111201,냄새,표준품에 준함,,,,
MFT-0030,TEVH 111201,비중(d20),1.007 ~ 1.047,,,,
MFT-0030,TEVH 111201,굴절률(n20),1.427 ~ 1.467,,,,
MAT-0008,"Tomato Extract
(토마토추출물)",성상,"연황색 ~ 황색의 투명액상,특이취",,,,
MAT-0008,"Tomato Extract
(토마토추출물)",P H,4.00 ~ 7.00,,,,
MAT-0008,"Tomato Extract
(토마토추출물)",비중(d20),0.980 ~ 1.040,,,,
MAT-0008,"Tomato Extract
(토마토추출물)",미생물,100Cfu/g 이하,,,,
MAT-0008,"Tomato Extract
(토마토추출물)",중금속,10ppm 이하,,,,
MAT-0008,"Tomato Extract
(토마토추출물)",비소,2ppm 이하,,,,
MCT-0008,TiO2 CR-50,성상,이물질 없는 하얀가루,,,,
MCT-0008,TiO2 CR-50,확인시험,황적색,,,,
MCT-0008,TiO2 CR-50,납,50 ppm 이하,,,,
MCT-0007,Timiron Splendid Red,pH,8.0 - 11.0,,,,
MCT-0007,Timiron Splendid Red,건조감량,0.5% 이하,,,,
MCT-0007,Timiron Splendid Red,미생물,100Cfu/g 이하,,,,
MCT-0007,Timiron Splendid Red,납,10ppm 이하,,,,
MCT-0007,Timiron Splendid Red,비소,2ppm 이하,,,,
MFT-0031,Tulip-32083,성상,엷은황색 ~ 황색의 투명액상,,,,
MFT-0031,Tulip-32083,냄새,표준품에 준함,,,,
MFT-0031,Tulip-32083,비중(d20),0.976 ~ 0.996,,,,
MFT-0031,Tulip-32083,굴절률(n20),1.460 ~ 1.480,,,,
MFT-0016,TEVH 51211,성상,엷은황색 투명액상,,,,
MFT-0016,TEVH 51211,냄새,표준품에 준함,,,,
MFT-0016,TEVH 51211,비중(d20),0.935 ~ 0.945,,,,
MFT-0016,TEVH 51211,굴절률(n20),1.455 ~ 1.465,,,,
MAT-0009,T-Flower Complex,성상,황색~옅은갈색의 액상,,,,
MAT-0009,T-Flower Complex,pH,4.0 ~ 7.0,,,,
MAT-0009,T-Flower Complex,비중(d20),0.98 ~ 1.04,,,,
MAT-0009,T-Flower Complex,중금속,10 ppm 이하,,,,
MAT-0009,T-Flower Complex,비소,2 ppm 이하,,,,
MAT-0009,T-Flower Complex,미생물,100 cfu/g 이하,,,,
MXI-0001,Triclosan,성상,백색의 결정성 가루,,,,
MXI-0001,Triclosan,융점,55 ~ 60℃,,,,
MXI-0001,Triclosan,중금속,20 ppm 이하,,,,
MXI-0001,Triclosan,수분,0.1% 이하,,,,
MXI-0001,Triclosan,강열잔분,0.1% 이하,,,,
MXT-0005,Tromethamine,성상,백색의 결정성 가루,,,,
MXT-0005,Tromethamine,융점,168 ~ 171℃,,,,
MXT-0005,Tromethamine,중금속,5 ppm 이하,,,,
MXT-0005,Tromethamine,pH,10.0 ~ 11.5,,,,
MXT-0005,Tromethamine,강열잔분,0.05% 이하,,,,
MXT-0005,Tromethamine,건조감량,0.2% 이하,,,,
MAT-0010,Tropical Fruits Complex-GS,성상,갈색의 액상,,,,
MAT-0010,Tropical Fruits Complex-GS,pH,4.0 ~ 7.0,,,,
MAT-0010,Tropical Fruits Complex-GS,비중(d20),0.98 ~ 1.04,,,,
MAT-0010,Tropical Fruits Complex-GS,중금속,10 ppm 이하,,,,
MAT-0010,Tropical Fruits Complex-GS,비소,2 ppm 이하,,,,
MAT-0010,Tropical Fruits Complex-GS,미생물,100 cfu/g 이하,,,,
MVT-0001,Thixcin R,성상,백색~노란색 가루,,,,
MVT-0001,Thixcin R,융점,85 ~ 88,,,,
MVT-0001,Thixcin R,중금속,0.0010 이하,,,,
MVT-0001,Thixcin R,산가,3 이하,,,,
MVT-0001,Thixcin R,요오드가,5.0 이하,,,,
MVT-0001,Thixcin R,검화가,176 ~ 182,,,,
MAT-0011,탄산수,성상,무색의 액상,,,,
MAT-0011,탄산수,pH,5.0 ~ 8.0,,,,
MAT-0011,탄산수,비중(d20),0.98 ~ 1.04,,,,
MAT-0011,탄산수,비소,2 ppm 이하,,,,
MAT-0011,탄산수,미생물,100 cfu/g 이하,,,,
MAT-0012,티트리잎추출물-PF,성상,연한 녹색의 액상,,,,
MAT-0012,티트리잎추출물-PF,pH,4.0 ~ 7.0,,,,
MAT-0012,티트리잎추출물-PF,비중(d20),0.98 ~ 1.04,,,,
MAT-0012,티트리잎추출물-PF,비소,2 ppm 이하,,,,
MAT-0012,티트리잎추출물-PF,미생물,100 cfu/ml 이하,,,,
MAT-0013,티트리잎수-HE,성상,무색의 액상,,,,
MAT-0013,티트리잎수-HE,pH,5.0 ~ 8.0,,,,
MAT-0013,티트리잎수-HE,비중(d20),0.98 ~ 1.04,,,,
MAT-0013,티트리잎수-HE,비소,2 ppm 이하,,,,
MAT-0013,티트리잎수-HE,미생물,100 cfu/g 이하,,,,
MOT-0003,Triethyl Citrate (TEC),성상,무색의 액체,,,,
MOT-0003,Triethyl Citrate (TEC),수분함량,0.25% 이하,,,,
MOT-0003,Triethyl Citrate (TEC),비중(d20),1.135 ~ 1.139,,,,
MOT-0003,Triethyl Citrate (TEC),굴절률,1.439~ 1.445,,,,
MAT-0014,TECA 90,성상,흰색의 분말,,,,
MAT-0014,TECA 90,건조감량,5.0% 이하,,,,
MAT-0014,TECA 90,비소,1 ppm 이하,,,,
MAT-0014,TECA 90,미생물,100 cfu/ml 이하,,,,
MAU-0002,Unibiovit B-332,성상,"황색의 투명점성액, 특이취",,,,
MAU-0002,Unibiovit B-332,굴절률(n20),1.465 ~ 1.475,,,,
MAU-0002,Unibiovit B-332,비중(d20),1.040 ~ 1.100,,,,
MAU-0002,Unibiovit B-332,납,20ppm 이하,,,,
MAU-0002,Unibiovit B-332,비소,2ppm 이하,,,,
MAU-0002,Unibiovit B-332,미생물,100Cfu/g 이하,,,,
MKU-0001,Urea,성상,"무색~백색의결정,결정성가루",,,,
MKU-0001,Urea,융점(℃),132 ~ 134.5,,,,
MKU-0001,Urea,강열잔분,0.1% 이하,,,,
MKU-0001,Urea,중금속,20ppm 이하,,,,
MKU-0002,"Ucon 75H-450
(M-hydro BG100)",성상,무색투명한점성액,,,,
MKU-0002,"Ucon 75H-450
(M-hydro BG100)",P H,5.50 ~ 7.50,,,,
MKU-0002,"Ucon 75H-450
(M-hydro BG100)",수분,0.3% 이하,,,,
MKU-0002,"Ucon 75H-450
(M-hydro BG100)",점도,84 ~ 94,,,,
MAU-0003,Unipearls SGE,성상,초록색의 알갱이,,,,
MAU-0003,Unipearls SGE,P H,4.0 ~ 8.5,,,,
MAU-0003,Unipearls SGE,부피 밀도,700 ~ 900kg/m3,,,,
MAU-0003,Unipearls SGE,수분,8.0% 이하,,,,
MAU-0003,Unipearls SGE,비소,2ppm 이하,,,,
MAU-0003,Unipearls SGE,미생물,100Cfu/g 이하,,,,
MAU-0004,Unipearls SRE,성상,빨간색의 알갱이,,,,
MAU-0004,Unipearls SRE,P H,4.0 ~ 8.5,,,,
MAU-0004,Unipearls SRE,부피 밀도,700 ~ 900kg/m3,,,,
MAU-0004,Unipearls SRE,수분,8.0% 이하,,,,
MAU-0004,Unipearls SRE,비소,2ppm 이하,,,,
MAU-0004,Unipearls SRE,미생물,100Cfu/g 이하,,,,
MAU-0005,유자추추물-PF,성상,연한 황색의 액체,,,,
MAU-0005,유자추추물-PF,P H,3.0 ~ 6.0,,,,
MAU-0005,유자추추물-PF,비중(d20),0.98 ~ 1.04,,,,
MAU-0005,유자추추물-PF,납,10ppm 이하,,,,
MAU-0005,유자추추물-PF,비소,2ppm 이하,,,,
MAU-0005,유자추추물-PF,미생물,100Cfu/g 이하,,,,
MOU-0001,유자씨 오일,성상,"맑은 황색의 액체, 특이취",,,,
MOU-0001,유자씨 오일,산가,3 이하,,,,
MOU-0001,유자씨 오일,검화가,185 ~ 200,,,,
MOU-0001,유자씨 오일,수분,0.05% 이하,,,,
MCU-0002,UltraMarine Violet 12,성상,고체,,,,
MCU-0002,UltraMarine Violet 12,P H,6.0 ~ 9.0,,,,
MCU-0002,UltraMarine Violet 12,비중(d20),2.35 ~ 2.70,,,,
MCU-0002,UltraMarine Violet 12,수분,1.30% 이하,,,,
MOU-0001,유자씨 오일,성상,"맑은 황색의 액체, 특이취",,,,
MOU-0001,유자씨 오일,산가,3 이하,,,,
MOU-0001,유자씨 오일,검화가,185 ~ 200,,,,
MOU-0001,유자씨 오일,수분,0.05% 이하,,,,
MAV-0002,Vitamin-E Acetate,성상,황색의투명한 점성액,,,,
MAV-0002,Vitamin-E Acetate,굴절률(n20),1.494 ~ 1.499,,,,
MAV-0002,Vitamin-E Acetate,비중(d20),0.952 ~ 0.966,,,,
MAV-0002,Vitamin-E Acetate,산가,2 이하,,,,
MAV-0002,Vitamin-E Acetate,중금속,20ppm 이하,,,,
MAV-0002,Vitamin-E Acetate,흡광도,42 ~ 45,,,,
MAV-0004,Vegebios of Pineapple,성상,"무색투명한액, 특이취",,,,
MAV-0004,Vegebios of Pineapple,굴절률(n20),1.338 ~ 1.352,,,,
MAV-0004,Vegebios of Pineapple,비중(d20),1.000 ~ 1.012,,,,
MAV-0004,Vegebios of Pineapple,P H,6.00 ~ 7.00,,,,
MAV-0004,Vegebios of Pineapple,건조잔분,9.0 ~ 14.0%,,,,
MAV-0004,Vegebios of Pineapple,미생물,100Cfu/g 이하,,,,
MAV-0005,Vegebios of Papaya,성상,"투명색~연황색의액상,특이취",,,,
MAV-0005,Vegebios of Papaya,굴절률(n20),1.340 ~ 1.380,,,,
MAV-0005,Vegebios of Papaya,비중(d20),0.990 ~ 1.030,,,,
MAV-0005,Vegebios of Papaya,P H,4.70 ~ 6.70,,,,
MAV-0005,Vegebios of Papaya,중금속,10ppm 이하,,,,
MAV-0005,Vegebios of Papaya,비소,2ppm 이하,,,,
MAV-0005,Vegebios of Papaya,미생물,100Cfu/g 이하,,,,
MVV-0001,Veegum-HV,성상,"백색 고체, 무취",,,,
MVV-0001,Veegum-HV,점도,"800 ~ 2,200",,,,
MVV-0001,Veegum-HV,수분,8.0% 이하,,,,
MVV-0001,Veegum-HV,P H,9.00 ~ 10.00,,,,
MVV-0001,Veegum-HV,미생물,100Cfu/g 이하,,,,
MVV-0004,Viscolam AT 100／EF [Lamberti Asia Pacific],성상,"연황색의 점성유액상,특이취",,,,
MVV-0004,Viscolam AT 100／EF [Lamberti Asia Pacific],점도,"45,000 ~ 65,000",,,,
MVV-0004,Viscolam AT 100／EF [Lamberti Asia Pacific],건조감량,36 ~ 46%,,,,
MVV-0004,Viscolam AT 100／EF [Lamberti Asia Pacific],비중,7000 이하,,,,
MVV-0004,Viscolam AT 100／EF [Lamberti Asia Pacific],P H,6.0 ~ 8.0,,,,
MOV-0001,Vitamin F-Glyceric Ester,성상,"황색의 투명한액, 특이취",,,,
MOV-0001,Vitamin F-Glyceric Ester,비중(d20),0.910 ~ 0.925,,,,
MOV-0001,Vitamin F-Glyceric Ester,산가,0.5 이하,,,,
MOV-0001,Vitamin F-Glyceric Ester,검화가,180 ~ 200,,,,
MOV-0001,Vitamin F-Glyceric Ester,요오드가,117 ~ 135,,,,
MWV-0001,Vaseline,성상,백색~미황색의전진균등한연고상,,,,
MWV-0001,Vaseline,융점(℃),54.4 ~ 60.0,,,,
MWV-0001,Vaseline,중금속,30ppm 이하,,,,
MWV-0001,Vaseline,비소,2ppm 이하,,,,
MWV-0001,Vaseline,강열잔분,0.05% 이하,,,,
MAV-0007,비타민수,성상,"무색투명액상, 특이취",,,,
MAV-0007,비타민수,비중(d20),0.980 ~ 1.100,,,,
MAV-0007,비타민수,P H,5.00 ~ 7.00,,,,
MAV-0007,비타민수,중금속,20ppm 이하,,,,
MAV-0007,비타민수,비소,2ppm 이하,,,,
MAV-0007,비타민수,미생물,100Cfu/g 이하,,,,
MWV-0006,Vitasome Complex,성상,엷은 황갈색 크림상,,,,
MWV-0006,Vitasome Complex,pH,5.0 ~ 7.0,,,,
MWV-0006,Vitasome Complex,미생물,100Cfu/g 이하,,,,
MXV-0003,Viviapur CS 300 R5,성상,백색의 입자,,,,
MXV-0003,Viviapur CS 300 R5,pH,5.0 ~ 7.5,,,,
MXV-0003,Viviapur CS 300 R5,건조잔분,7.0% 이하,,,,
MXV-0003,Viviapur CS 300 R5,중금속,10ppm이하,,,,
MVV-0005,Vivapharm CS152HV,성상,백색의 가루,,,,
MVV-0005,Vivapharm CS152HV,pH,5.0 ~ 8.0,,,,
MVV-0005,Vivapharm CS152HV,점도,"13,000 ~ 18,000",,,,
MVV-0005,Vivapharm CS152HV,중금속,10ppm이하,,,,
MAV-0008,Vita CE 990,성상,백색~황색의 결정 또는 결정성 분말,,,,
MAV-0008,Vita CE 990,pH,3.0 ~ 4.5,,,,
MAV-0008,Vita CE 990,납,20ppm이하,,,,
MAV-0008,Vita CE 990,비소,2ppm이하,,,,
MAV-0009,비니거추출물,성상,무색의 액체,,,,
MAV-0009,비니거추출물,pH,3.0 ~ 6.0,,,,
MAV-0009,비니거추출물,비중(d20),0.98 ~ 1.04,,,,
MAV-0009,비니거추출물,납,10ppm이하,,,,
MAV-0009,비니거추출물,비소,2ppm이하,,,,
MAV-0009,비니거추출물,미생물,100Cfu/g 이하,,,,
MCV-0001,"VIOLET No,401
(자색401호)",성상,"자색의과립,분말",,,,
MCV-0001,"VIOLET No,401
(자색401호)",중금속,20ppm 이하,,,,
MCV-0001,"VIOLET No,401
(자색401호)",비소,2ppm 이하,,,,
MCV-0001,"VIOLET No,401
(자색401호)",건조감량,10.0% 이하,,,,
MAV-0010,Vita 11 TS (C),성상,붉은색의 액상,,,,
MAV-0010,Vita 11 TS (C),pH,3.5 ~ 6.5,,,,
MAV-0010,Vita 11 TS (C),비중(d20),0.950 ~ 1.050,,,,
MAV-0010,Vita 11 TS (C),향취,표준품에 준함,,,,
MAV-0010,Vita 11 TS (C),중금속,20ppm이하,,,,
MAV-0010,Vita 11 TS (C),비소,2ppm이하,,,,
MAV-0010,Vita 11 TS (C),미생물,100Cfu/g 이하,,,,
MAV-0011,Vitamin B12 Cryst,성상,붉은색의 분말,,,,
MAV-0011,Vitamin B12 Cryst,건조감량,12.0% 이하,,,,
MAV-0012,VDRN DamaskRosa,성상,연한 황색 ~ 황갈색의 액체,,,,
MAV-0012,VDRN DamaskRosa,P H,4.0 ~ 8.0,,,,
MAV-0012,VDRN DamaskRosa,비중(d20),0.98 ~ 1.04,,,,
MAV-0012,VDRN DamaskRosa,굴절률,1.330 ~ 1.390,,,,
MAV-0012,VDRN DamaskRosa,중금속,10 ppm 이하,,,,
MAV-0012,VDRN DamaskRosa,비소,2 ppm 이하,,,,
MAV-0012,VDRN DamaskRosa,미생물,100Cfu/g 이하,,,,
MO2-0001,"2-Ethylhexyl Isopelargonate
(ES-108109)",성상,무색의오일성분액상,,,,
MO2-0001,"2-Ethylhexyl Isopelargonate
(ES-108109)",산가,0.5 이하,,,,
MO2-0001,"2-Ethylhexyl Isopelargonate
(ES-108109)",요오드가,0.5 이하,,,,
MO2-0001,"2-Ethylhexyl Isopelargonate
(ES-108109)",중금속,20ppm 이하,,,,
MO2-0001,"2-Ethylhexyl Isopelargonate
(ES-108109)",비소,2ppm 이하,,,,
MAY-0008,양배추 추출물,성상,연갈색 ~ 갈색 액상,,,,
MAY-0008,양배추 추출물,비중(d20),0.980 ~ 1.040,,,,
MAY-0008,양배추 추출물,중금속,5ppm 이하,,,,
MAY-0008,양배추 추출물,비소,2ppm 이하,,,,
MAY-0008,양배추 추출물,미생물,100 Cfu/g 이하,,,,
MAY-0008,양배추 추출물,p H,4.00 ~ 7.00,,,,
MAY-0009,연꽃추출물-SP,성상,갈색의 액상,,,,
MAY-0009,연꽃추출물-SP,비중(d20),0.940 ~ 1.020,,,,
MAY-0009,연꽃추출물-SP,중금속,10ppm 이하,,,,
MAY-0009,연꽃추출물-SP,비소,2ppm 이하,,,,
MAY-0009,연꽃추출물-SP,미생물,100 CFU/mL 이하,,,,
MAY-0009,연꽃추출물-SP,p H,4.00 ~ 7.00,,,,
MAP-0034,복숭아추출물,성상,연노랑~갈색의 액상,,,,
MAP-0034,복숭아추출물,비중(d20),0.980 ~ 1.040,,,,
MAP-0034,복숭아추출물,중금속,10ppm 이하,,,,
MAP-0034,복숭아추출물,비소,2ppm 이하,,,,
MAP-0034,복숭아추출물,미생물,100 CFU/mL 이하,,,,
MAP-0034,복숭아추출물,p H,4.00 ~ 7.00,,,,
MDK-0001,2457 Kaolin,성상,백색의 가루,,,,
MDK-0001,2457 Kaolin,강열감량,15 이하,,,,
MDK-0001,2457 Kaolin,산가,2 이하,,,,
MDK-0001,2457 Kaolin,납,10ppm 이하,,,,
MAB-0011,병풀 추출물 H,성상,갈색 액체,,,,
MAB-0011,병풀 추출물 H,PH,4.5 ~ 6.5,,,,
MAB-0011,병풀 추출물 H,냄새,표준품에준함,,,,
MAB-0011,병풀 추출물 H,비소,2ppm 이하,,,,
MAB-0011,병풀 추출물 H,미생물,50 CFU/mL 이하,,,,
MAB-0012,병풀 추출물,성상,황색 액체,,,,
MAB-0012,병풀 추출물,PH,5.0 ~ 8.0,,,,
MAB-0012,병풀 추출물,비중,0.98 ~ 1.04,,,,
MAB-0012,병풀 추출물,냄새,표준품에준함,,,,
MAB-0012,병풀 추출물,비소,2ppm 이하,,,,
MAB-0012,병풀 추출물,미생물,100 CFU/mL 이하,,,,
MAB-0013,Byungpul Extract-Ev,성상,무색 액체,,,,
MAB-0013,Byungpul Extract-Ev,PH,5.0 ~ 8.0,,,,
MAB-0013,Byungpul Extract-Ev,비중,0.98 ~ 1.04,,,,
MAB-0013,Byungpul Extract-Ev,냄새,표준품에준함,,,,
MAB-0013,Byungpul Extract-Ev,비소,2ppm 이하,,,,
MAB-0013,Byungpul Extract-Ev,미생물,100 CFU/mL 이하,,,,
MAB-0014,Blue Complex H,성상,무색 액체,,,,
MAB-0014,Blue Complex H,PH,3.5 ~ 5.5,,,,
MAB-0014,Blue Complex H,비소,2ppm 이하,,,,
MAB-0014,Blue Complex H,미생물,50 CFU/mL 이하,,,,
