공급업체,향료코드,향료명,알러젠명,INCI명,CAS번호,향료중함량,제품중함량,Leave-on라벨,Rinse-off라벨,파일명
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,CITRAL,CITRAL,5392-40-5,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,CITRONELLOL,CITRONELLOL,106-22-9,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,COUMARINE,COUMARINE,91-64-5,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,EUGENOL,EUGENOL,97-53-0,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,FARNESOL,FARNESOL,4602-84-0,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,GERANIOL,GERANIOL,106-24-1,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,LINALOOL,LINALOOL,78-70-6,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,LYRAL,LYRAL,31906-04-4,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,LYSMERAL,LYSMERAL,80-54-6,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,CINNAMAL,CINNAMAL,104-55-2,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,CITRAL,CITRAL,5392-40-5,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,CITRONELLOL,CITRONELLOL,106-22-9,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,COUMARINE,COUMARINE,91-64-5,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,EUGENOL,EUGENOL,97-53-0,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,FARNESOL,FARNESOL,4602-84-0,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,GERANIOL,GERANIOL,106-24-1,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,LINALOOL,LINALOOL,78-70-6,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,LYRAL,LYRAL,31906-04-4,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,LYSMERAL,LYSMERAL,80-54-6,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,동백 J15459 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,CINNAMAL,CINNAMAL,104-55-2,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,CITRAL,CITRAL,5392-40-5,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,CITRONELLOL,CITRONELLOL,106-22-9,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,COUMARINE,COUMARINE,91-64-5,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,EUGENOL,EUGENOL,97-53-0,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,FARNESOL,FARNESOL,4602-84-0,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,GERANIOL,GERANIOL,106-24-1,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,LINALOOL,LINALOOL,78-70-6,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,LYRAL,LYRAL,31906-04-4,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,LYSMERAL,LYSMERAL,80-54-6,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,동백 J15459R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15459,동백 J15459/R,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,동백 J15459R ALLERGEN.xlsx
