ingredient_code,component_order,inci_name_en,inci_name_kr,cas_number,composition_ratio,function,country_of_origin
MAG-0012,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAG-0012,3,Citrus Paradisi (Grapefruit) Fruit Extract,자몽추출물,90045-43-5,3,Skin Conditioning Agent,대한민국
MAG-0021,1,Galactomyces Ferment Filtrate,갈락토미세스발효여과물,-,100,Skin Conditioning Agent,대한민국
MAG-0022,1,Water,정제수,7732-18-5,50,Skin Conditioning Agent,대한민국
MAG-0022,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAG-0022,3,Vitis Vinifera (Grape) Fruit Extract,포도추출물,84929-27-1,10,Skin Conditioning Agent,대한민국
MAG-0023,1,Guaiazulene,구아이아줄렌,489-84-9,100,Skin Conditioning Agent,
MAG-0024,1,Water,정제수,,55,Skin Conditioning Agent,대한민국
MAG-0024,2,Butylene Glycol,부틸렌글라이콜,,40,Skin Conditioning Agent,대한민국
MAG-0024,3,Citrus Tangerina (Tangerine) Extract,탄제린추출물,,5,Skin Conditioning Agent,대한민국
MAG-0025,1,Water,정제수,7732-18-5,59,Skin Conditioning Agent,대한민국
MAG-0025,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAG-0025,3,Coriandrum Sativum (Coriander) Extract,고수추출물,-,1,Skin Conditioning Agent,대한민국
MAG-0026,1,Water,정제수,7732-18-5,56,Skin conditioning,대한민국
MAG-0026,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin conditioning,대한민국
MAG-0026,3,Glycine Max (Soybean) Seed Extract,검정콩추출물,-,4,Skin conditioning,대한민국
MAG-0027,1,Glutathione,글루타티온,70-18-8,100,Skin conditioning,일본
MAG-0028,1,Camellia Sinensis Leaf Powder,녹차가루,-,100,Skin conditioning,대한민국
MAG-0029,1,Water,정제수,7732-18-5,59,Skin conditioning,대한민국
MAG-0029,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin conditioning,대한민국
MAG-0029,3,Garcinia Cambogia Fruit Extract,가르시니아열매추출물,90045-23-1,1,Skin conditioning,대한민국
MAG-0030,1,Water,정제수,7732-18-5,59.6,Skin conditioning,대한민국
MAG-0030,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin conditioning,대한민국
MAG-0030,3,Swiftlet Nest Extract,금사연둥지추출물,-,0.4,Skin conditioning,대한민국
MAG-0031,1,Maltodextrin,말토덱스트린,9050-36-6,15,Skin conditioning,프랑스
MAG-0031,2,Chlorophylls,클로로필,11006-34-1,85,Skin conditioning,프랑스
MAG-0032,1,Water,정제수,7732-18-5,69.9,Skin Conditioning Agent,대한민국
MAG-0032,2,Butylene Glycol,부틸렌글라이콜,107-88-0,30,Skin Conditioning Agent,대한민국
MAG-0032,3,Ginsenosides,진세노사이드,62025-49-4,0.1,Skin Conditioning Agent,대한민국
MAG-0033,1,Water,정제수,7732-18-5,69.9,Skin Conditioning Agent,대한민국
MAG-0033,2,Butylene Glycol,부틸렌글라이콜,107-88-0,30,Skin Conditioning Agent,대한민국
MAG-0033,3,Panax Ginseng Vesicles,인삼소포,ㅡ,0.1,Skin Conditioning Agent,대한민국
MAH-0001,1,Honey,,7732-18-5,100,Skin Conditioning Agent,대한민국
MAH-0006,1,Water,정제수,7732-18-5,54,Skin Conditioning Agent,대한민국
MAH-0006,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAH-0006,3,Rosmarinus Officinalis (Rosemary) Extract,,84604-14-8,6,Skin Conditioning Agent,대한민국
MAH-0007,1,Water,,-,99,Skin Conditioning Agent,
MAH-0007,2,Sodium Hyaluronate,,,1,Skin Conditioning Agent,
MAH-0008,1,Water,,8028-66-8,50,"Humectants, Flavoring Agents",
MAH-0008,2,Butylene Glycol,,,40,"Humectants, Flavoring Agents",
MAH-0008,3,"1,2-Hexanediol",,,5,"Humectants, Flavoring Agents",
MAH-0008,4,Hydrolyzed Collagen,,,5,"Humectants, Flavoring Agents",
MAH-0011,1,Water,정제수,7732-18-5,63,Skin Conditioning Agent,대한민국
MAH-0011,2,Butylene Glycol,부틸렌글라이콜,107-88-0,25,Skin Conditioning Agent,대한민국
MAH-0011,3,Hedera Helix (Ivy) Leaf/Stem Extract,서양송악잎/줄기추출물,-,10,Skin Conditioning Agent,대한민국
MAH-0011,4,"1,2-Hexanediol","1,2-헥산다이올",6920-22-584082-54-2,2,Skin Conditioning Agent,대한민국
MAH-0018,1,Water,정제수,7732-18-5,59,Skin Conditioning Agent,대한민국
MAH-0018,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAH-0018,3,Honey Extract,꿀추출물,91052-92-5,1,Skin Conditioning Agent,대한민국
MAH-0019,1,Loess Yellow Ocher,황토,-,100,"Scrubs, Absorbents, Colorants",
MAH-0020,1,Water,정제수,7732-18-5,50,Skin Conditioning Agent,대한민국
MAH-0020,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAH-0020,3,Rosa Rugosa Root Extract,해당화뿌리추출물,92347-25-6,10,Skin Conditioning Agent,대한민국
MAH-0021,1,Water,정제수,84650-60-2,65,Skin Conditioning Agent,대한민국
MAH-0021,2,Butylene Glycol,부틸렌글라이콜,107-88-0,28,Skin Conditioning Agent,대한민국
MAH-0021,3,"1,2-Hexanediol","1,2-헥산다이올",7732-18-5,3,Skin Conditioning Agent,대한민국
MAH-0021,4,Camellia Sinensis Leaf Extract,홍차추출물,6920-22-5,3.95,Skin Conditioning Agent,대한민국
MAH-0021,5,Ethylhexylglycerin,에틸헥실글리세린,70445-33-9,0.05,Skin Conditioning Agent,대한민국
MAH-0022,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAH-0022,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAH-0022,3,Hibiscus Sabdariffa Flower Extract,히비스커스꽃추출물,84775-87-1,5,Skin Conditioning Agent,대한민국
MAH-0023,1,Houttuynia Cordata Powder,약모밀가루,164288-50-0,100,Skin Conditioning Agent,대한민국
MAH-0024,1,Panax Ginseng Root Water,홍삼수,72480-62-7,97,Skin Conditioning Agent,대한민국
MAH-0024,2,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,3,Skin Conditioning Agent,대한민국
MAH-0025,1,Water,정제수,7732-18-5,97.086,Skin Conditioning Agent,대한민국
MAH-0025,2,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,2.5,Skin Conditioning Agent,대한민국
MAH-0025,3,Hydroxypropyltrimonium Hyaluronate,하이드록시프로필트라이모늄하이알루로네이트,ㅡ,0.001,Skin Conditioning Agent,대한민국
MAH-0025,4,Dimethylsilanol Hyaluronate,다이메틸실란올하이알루로네이트,135507-00-5,0.001,Skin Conditioning Agent,대한민국
MAH-0025,5,Sodium Acetylated Hyaluronate,소듐아세틸레이티드하이알루로네이트,ㅡ,0.001,Skin Conditioning Agent,대한민국
MAH-0025,6,Hydrolyzed Hyaluronic Acid,하이드롤라이즈드하이알루로닉애씨드,ㅡ,0.05,Skin Conditioning Agent,대한민국
MAH-0025,7,Hydrolyzed Sodium Hyaluronate,하이드롤라이즈드소듐하이알루로네이트,ㅡ,0.05,Skin Conditioning Agent,대한민국
MAH-0025,8,Hydrolyzed Glycosaminoglycans,하이드롤라이즈드글라이코사미노글리칸,156715-51-4,0.01,Skin Conditioning Agent,대한민국
MAH-0025,9,Sodium Hyaluronate Crosspolymer,소듐하이알루로네이트크로스폴리머,105524-32-1,0.001,Skin Conditioning Agent,대한민국
MAH-0025,10,Hyaluronic Acid,하이알루로닉애씨드,9004-61-9,0.1,Skin Conditioning Agent,대한민국
MAH-0025,11,Sodium Hyaluronate,소듐하이알루로네이트,9067-32-7,0.2,Skin Conditioning Agent,대한민국
MAI-0003,1,Water,정제수,7732-18-5,84,Skin Conditioning Agent,대한민국
MAI-0003,2,Glycyrrhiza Glabra (Licorice) Root Extract,감초뿌리추출물,84775-66-6,1,Skin Conditioning Agent,대한민국
MAI-0003,3,Diospyros Kaki Leaf Extract,감나무잎추출물,-,1,Skin Conditioning Agent,대한민국
MAI-0003,4,Morus Alba Bark Extract,뽕나무껍질추출물,94167-05-2,1,Skin Conditioning Agent,대한민국
MAI-0003,5,Opuntia Coccinellifera Fruit Extract,코치닐선인장열매추출물,-,1,Skin Conditioning Agent,대한민국
MAI-0003,6,Butylene Glycol,부틸렌글라이콜,107-88-0,10,Skin Conditioning Agent,대한민국
MAI-0003,7,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,2,Skin Conditioning Agent,대한민국
MAI-0004,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAI-0004,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAI-0004,3,Iris Ensata Extract,꽃창포추출물,-,5,Skin Conditioning Agent,대한민국
MAI-0005,1,Bifida/Panax Ginseng Root Ferment Filtrate,비피다/인삼뿌리발효여과물,-,97,Skin Conditioning Agent,대한민국
MAI-0005,2,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,3,Skin Conditioning Agent,대한민국
MAI-0006,1,Water,정제수,7732-18-5,57,Skin Conditioning Agent,대한민국
MAI-0006,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAI-0006,3,Cetraria Islandica Extract,아이슬란드이끼추출물,84776-25-0,3,Skin Conditioning Agent,대한민국
MAJ-0001,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAJ-0001,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAJ-0001,3,Jasminum Officinale (Jasmine) Extract,커먼자스민추출물,90045-94-6,5,Skin Conditioning Agent,대한민국
MAJ-0002,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAJ-0002,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAJ-0002,3,Plantago Asiatica Extract,질경이추출물,-,5,Skin Conditioning Agent,대한민국
MAJ-0003,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAJ-0003,2,Propanediol,프로판다이올,504-63-2,40,Skin Conditioning Agent,대한민국
MAJ-0003,3,Prunus Yedoensis Flower Extract,왕벚나무꽃추출물,-,5,Skin Conditioning Agent,대한민국
MAJ-0004,1,Water,정제수,7732-18-5,60,Skin Conditioning Agent,대한민국
MAJ-0004,2,Butylene Glycol,부틸렌글라이콜,107-88-0,30,Skin Conditioning Agent,대한민국
MAJ-0004,3,Glycerin,글리세린,56-81-5,5,Skin Conditioning Agent,대한민국
MAJ-0004,4,Viola Mandshurica Flower Extract,제비꽃꽃추출물,-,5,Skin Conditioning Agent,대한민국
MAJ-0005,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAJ-0005,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAJ-0005,3,Pearl Extract,진주추출물,-,5,Skin Conditioning Agent,대한민국
MAJ-0006,1,Water,정제수,7732-18-5,57,Skin Conditioning Agent,대한민국
MAJ-0006,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAJ-0006,3,Paeonia Albiflora Flower Extract,작약꽃추출물,-,3,Skin Conditioning Agent,대한민국
MAK-0001,1,Water,정제수,7732-18-5,95,Skin Conditioning Agent,대한민국
MAK-0001,2,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,3,Skin Conditioning Agent,대한민국
MAK-0001,3,Hydrolyzed Keratin,하이드롤라이즈드케라틴,69430-36-0,2,Skin Conditioning Agent,대한민국
MAL-0001,1,Arginine,알지닌,7200-25-1,100,Skin Conditioning Agent,대한민국
MAL-0013,1,Water,정제수,7732-18-5,57,Skin Conditioning Agent,대한민국
MAL-0013,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAL-0013,3,Laminaria Japonica Extract,다시마추출물,90046-12-1,3,Skin Conditioning Agent,대한민국
MAL-0014,1,Water,정제수,-,55,Skin Conditioning Agent,대한민국
MAL-0014,2,Butylene Glycol,부틸렌글라이콜,,40,Skin Conditioning Agent,대한민국
MAL-0014,3,Lilium Tigrinum Extract,참나리추출물,,5,Skin Conditioning Agent,대한민국
MAL-0015,1,Lactoglobulin,락토글로불린,-,100,"Skin Conditioning Agent, Hair Conditioning Agent",프랑스
MAL-0016,1,Water,정제수,7732-18-5,50,Skin Conditioning Agent,대한민국
MAL-0016,2,Propanediol,프로판다이올,504-63-2,40,Skin Conditioning Agent,대한민국
MAL-0016,3,Lavandula Angustifolia (Lavender) Flower Extract,,84776-65-8,10,Skin Conditioning Agent,대한민국
MAL-0017,1,Melissa Officinalis Flower/Leaf/Stem Water,레몬밤꽃/잎/줄기수,7732-18-5,99.395,Skin Conditioning Agent,대한민국
MAL-0017,2,Sodium Benzoate,소듐벤조에이트,107-88-0,0.27,Skin Conditioning Agent,대한민국
MAL-0017,3,Potassium Sorbate,포타슘솔베이트,84082-61-1,0.135,Skin Conditioning Agent,대한민국
MAL-0017,4,Citric Acid,시트릭애씨드,,0.2,Skin Conditioning Agent,대한민국
MAL-0018,1,Water,정제수,7732-18-5,50,Skin Conditioning Agent,대한민국
MAL-0018,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAL-0018,3,Citrus Limon (Lemon) Fruit Extract,레몬추출물,84929-31-7,10,Skin Conditioning Agent,대한민국
MAL-0019,1,Water,,7732-18-5,50,Skin Conditioning Agent,대한민국
MAL-0019,2,Butylene Glycol,,107-88-0 84787-69-9,40,Skin Conditioning Agent,대한민국
MAL-0019,3,Rubus Fruticosus (Blackberry) Fruit Extract,서양산딸기추출물,-,2.5,Skin Conditioning Agent,대한민국
MAL-0019,4,Vaccinium Angustifolium (Blueberry) Fruit Extract,로우스위트블루베리추출물,84929-76-0,2.5,Skin Conditioning Agent,대한민국
MAL-0019,5,Rubus Idaeus (Raspberry) Fruit Extract,라즈베리추출물,-,2.5,Skin Conditioning Agent,대한민국
MAL-0019,6,Euterpe Oleracea Fruit Extract,아사이팜열매추출물,,2.5,Skin Conditioning Agent,대한민국
MAL-0020,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAL-0020,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAL-0020,3,Citrus Aurantifolia (Lime) Fruit Extract,라임추출물,90063-52-8,5,Skin Conditioning Agent,대한민국
MAL-0021,1,Water,정제수,7732-18-5,50,Skin Conditioning Agent,대한민국
MAL-0021,2,Propanediol,프로판다이올,504-63-2,40,Skin Conditioning Agent,대한민국
MAL-0021,3,Lavandula Angustifolia (Lavender) Flower Extract,라벤더꽃추출물,-,10,Skin Conditioning Agent,대한민국
MAL-0022,1,to,,-,100,Skin Conditioning Agent,대한민국
MAL-0022,2,3,,6920-22-5,0,Skin Conditioning Agent,대한민국
MAL-0023,1,Water,정제수,7732-18-5,57,Skin Conditioning Agent,대한민국
MAL-0023,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAL-0023,3,Litchi Chinensis Fruit Extract,리치추출물,-,3,Skin Conditioning Agent,대한민국
MAL-0024,1,Lactobacillus/Portulaca Oleracea Ferment Extract,락토바실러스/쇠비름발효추출물,-,90,Skin Conditioning Agent,대한민국
MAL-0024,2,Lactobacillus/Licorice Root Extract Ferment Filtrate,락토바실러스/감초뿌리추출물발효여과물,,2,Skin Conditioning Agent,대한민국
MAL-0024,3,Lactobacillus/Lycium Chinense Fruit Extract Ferment Filtrate,락토바실러스/구기자추출물발효여과물,,1,Skin Conditioning Agent,대한민국
MAL-0024,4,Lactobacillus/Houttuynia Cordata Leaf Extract Ferment Filtrate,락토바실러스/약모밀잎추출발효여과물,,1,Skin Conditioning Agent,대한민국
MAL-0024,5,Lactobacillus/Panax Ginseng Root Extract Ferment Filtrate,락토바실러스/인삼추출물발효여과물,,1,Skin Conditioning Agent,대한민국
MAL-0024,6,Lactobacillus/Astragalus Membranaceus Root Extract Ferment Filtrate,락토바실러스/황기뿌리추출발효여과물,,1,Skin Conditioning Agent,대한민국
MAL-0024,7,Lactobacillus/Scutellaria Baicalensis Root Extract Ferment Filtrate,락토바실러스/황금추출발효여과물,,1,Skin Conditioning Agent,대한민국
MAL-0024,8,Lactobacillus/Pueraria Lobata Root Extract Ferment Filtrate,락토바실러스/칡뿌리추출물발효여과물,,1,Skin Conditioning Agent,대한민국
MAL-0024,9,Lactobacillus/Angelica Keiskei Leaf/Stem Extract Ferment Filtrate,락토바실러스/신선초잎/줄기추출물발효여과물,,1,Skin Conditioning Agent,대한민국
MAL-0024,10,Saccharomyces/Camellia Sinensis Extract Ferment Filtrate,효모/녹차추출발효여과물,,1,Skin Conditioning Agent,대한민국
MAM-0001,1,Water,정제수,7732-18-5,73,Skin Conditioning Agent,대한민국
MAM-0001,2,Butylene Glycol,부틸렌글라이콜,107-88-0,20,Skin Conditioning Agent,대한민국
MAM-0001,3,Calendula Officinalis Flower Extract,포트마리골드꽃추출물,84776-23-8,5,Skin Conditioning Agent,대한민국
MAM-0001,4,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,2,Skin Conditioning Agent,대한민국
MAM-0003,1,Morus Bombycis Root Extract,산뽕나무뿌리추출물,-,100,Skin Conditioning Agent,
MAM-0011,1,Water,정제수,7732-16-5,79.1,Skin Conditioning Agent,대한민국
MAM-0011,2,Butylene Glycol,부틸렌글라이콜,107-88-0,20,Skin Conditioning Agent,대한민국
MAM-0011,3,Hydrolyzed Collagen,하이드롤라이즈드콜라겐,73049-73-7,0.5,Skin Conditioning Agent,대한민국
MAM-0011,4,Phenoxyethanol,페녹시에탄올,122-99-6,0.4,Skin Conditioning Agent,대한민국
MAM-0015,1,Morus Alba Root Extract,뽕나무뿌리추출물,94167-05-2,0,Skin Conditioning Agent,대한민국
MAM-0015,2,Camellia Sinensis Leaf Extract,녹차추출물,84650-60-2,0,Skin Conditioning Agent,대한민국
MAM-0015,3,Diospyros Kaki Leaf Extract,감나무잎추출물,-,0,Skin Conditioning Agent,대한민국
MAM-0015,4,Aloe Barbadensis Leaf Extract,알로에베라잎추출물,85507-69-3,0,Skin Conditioning Agent,대한민국
MAM-0016,1,Potassium Hydroxide,포타슘하이드록사이드,1310-58-3,0,Opacifying Agents,
MAM-0016,2,Sodium Oxide,소듐옥사이드,1313-59-3,0,Opacifying Agents,
MAM-0016,3,Magnesium Oxide,마그네슘옥사이드,1309-48-4,0,Opacifying Agents,
MAM-0016,4,Calcium Oxide,칼슘옥사이드,1305-78-8,0,Opacifying Agents,
MAM-0016,5,Aluminum Hydroxide,루미늄하이드록사이드,1333-84-2,0,Opacifying Agents,
MAM-0016,6,Silica,실리카,7631-86-9,0,Opacifying Agents,
MAM-0017,1,Milk Protein,우유단백질,91053-68-8,100,Skin Conditioning Agent,
MAM-0019,1,Coffea Arabica (Coffee) Seed Powder,커피콩가루,-,100,Scrubs,
MAM-0025,1,Dimethicone Crosspolymer,다이메티콘크로스폴리머,-,0,Skin Conditioning Agent,대한민국
MAM-0025,2,Polyglycerin-3,폴리글리세린-3,25618-55-7,0,Skin Conditioning Agent,대한민국
MAM-0025,3,Dimethicone,다이메티콘,9006-65-9,0,Skin Conditioning Agent,대한민국
MAM-0025,4,Cyclopentasiloxane,사이클로펜타실록세인,541-02-6,0,Skin Conditioning Agent,대한민국
MAM-0026,1,Water,정제수,7732-18-5,50,Skin Conditioning Agent,대한민국
MAM-0026,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAM-0026,3,Moringa Oleifera Leaf Extract,드럼스틱잎추출물,93165-54-9,10,Skin Conditioning Agent,대한민국
MAM-0027,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAM-0027,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAM-0027,3,Milk Protein Extract,우유단백질추출물,-,5,Skin Conditioning Agent,대한민국
MAM-0028,1,Water,정제수,7732-18-5,50,Skin Conditioning Agent,대한민국
MAM-0028,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAM-0028,3,Mangifera Indica (Mango) Fruit Extract,망고추출물,90063-86-8,10,Skin Conditioning Agent,대한민국
MAM-0029,1,Water,정제수,7732-18-5,77,Skin Conditioning Agent,대한민국
MAM-0029,2,Butylene Glycol,부틸렌글라이콜,107-88-0,20,Skin Conditioning Agent,대한민국
MAM-0029,3,Hydrolyzed collagen,하이드롤라이즈드콜라겐,73049-73-7,1,Skin Conditioning Agent,대한민국
MAM-0029,4,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,2,Skin Conditioning Agent,대한민국
MAM-0030,1,Methyl Sulfonyl Methane,,67-71-0,100,Skin Conditioning Agent,중국
MAM-0031,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAM-0031,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAM-0031,3,Lepidium Meyenii Root Extract,마카뿌리추출물,-,5,Skin Conditioning Agent,대한민국
MAM-0032,1,Butylene Glycol,부틸렌글라이콜,107-88-0,50,Skin Conditioning Agent,대한민국
MAM-0032,2,Water,정제수,7732-18-5,38,Skin Conditioning Agent,대한민국
MAM-0032,3,Centella Asiatica Extract,병풀추출물,84696-21-9,5,Skin Conditioning Agent,대한민국
MAM-0032,4,Polygonum Cuspidatum Root Extract,호장근뿌리추출물,-,2,Skin Conditioning Agent,대한민국
MAM-0032,5,Scutellaria Baicalensis Root Extract,황금추출물,94279-99-9,2,Skin Conditioning Agent,대한민국
MAM-0032,6,Camellia Sinensis Leaf Extract,녹차추출물,84650-60-2,1,Skin Conditioning Agent,대한민국
MAM-0032,7,Glycyrrhiza Glabra (Licorice) Root Extract,스페인감초뿌리추출물,84775-66-6,1,Skin Conditioning Agent,대한민국
MAM-0032,8,"Chamomilla Recutita (Matricaria) Flower
Extract",마트리카리아꽃추출물,84082-60-0,0.5,Skin Conditioning Agent,대한민국
MAM-0032,9,"Rosmarinus Officinalis (Rosemary) Leaf
Extract",로즈마리잎추출물,84604-14-8,0.5,Skin Conditioning Agent,대한민국
MAM-0033,1,4-Terpineol,4-터피네올,562-74-3,100,Skin Conditioning Agent,호주
MAM-0034,1,Zea Mays (Corn) Starch,옥수수전분,9005-25-8,94.99,Skin Conditioning Agent,대한민국
MAM-0034,2,Chromium Oxide Greens (CI 77288),크로뮴옥사이드그린,1308-38-9,3,Skin Conditioning Agent,대한민국
MAM-0034,3,Hydroxypropyl Methylcellulose,하이드록시프로필메틸셀룰로오스,9004-65-3,1,Skin Conditioning Agent,대한민국
MAM-0034,4,Carbomer,카보머,9003-01-4,1,Skin Conditioning Agent,대한민국
MAM-0034,5,Water,정제수,7732-18-5,0.0068,Skin Conditioning Agent,대한민국
MAM-0034,6,Butylene Glycol,부틸렌글라이콜,107-88-0,0.002,Skin Conditioning Agent,대한민국
MAM-0034,7,Camellia Sinensis Leaf Extract,"녹차추출물1,2-헥산다이올",84650-60-2,0.001,Skin Conditioning Agent,대한민국
MAM-0034,8,"1,2-Hexanediol",,6920-22-5,0.0002,Skin Conditioning Agent,대한민국
MAM-0035,1,Madecassoside,마데카소사이드,34540-22-2,90,Skin Conditioning Agent,중국
MAM-0035,2,Centella Asiatica Extract,병풀추출물,84696-21-9,10,Skin Conditioning Agent,중국
MAM-0036,1,Chamomilla Recutita (Matricaria) Flower Water,마트리카리아꽃수,-,97,Skin Conditioning Agent,대한민국
MAM-0036,2,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,3,Skin Conditioning Agent,대한민국
MAN-0001,1,Water,,98-92-0,99.9,Skin Conditioning Agent,중국
MAN-0001,2,Sodium Chloride,,,0.1,Skin Conditioning Agent,중국
MAN-0003,1,Hydrolyzed Collagen,하이드롤라이즈드콜라겐,73049-73-7,100,Skin Conditioning Agent,
MAN-0005,1,Yeast Extract,효모추출물,8013-01-02,0,Skin Conditioning Agent,
MAN-0005,2,Glycerin,글리세린,56-81-5,0,Skin Conditioning Agent,
MAN-0008,1,Glycerin,글리세린,92128-87-5,49,Skin Conditioning Agent,
MAN-0008,2,Caprylic/Capric Triglyceride,카프릴릭/카프릭트라이글리세라이드,7732-18-5,20,Skin Conditioning Agent,
MAN-0008,3,Water,정제수,56-81-5,10,Skin Conditioning Agent,
MAN-0008,4,Hydrogenated Lecithin,하이드로제네이티드레시틴,-,5,Skin Conditioning Agent,
MAN-0008,5,Ceramide NP,세라마이드엔피,65381-09-1,5,Skin Conditioning Agent,
MAN-0008,6,TEA-Cocoyl Glutamate,,,5,Skin Conditioning Agent,
MAN-0008,7,Linoleic Acid,,,1,Skin Conditioning Agent,
MAN-0008,8,Other,,,5,Skin Conditioning Agent,
MAN-0009,1,Water,하이드록라이즈드옥수수전분,8029-45-4,2,Skin Conditioning Agent,
MAN-0009,2,Butylene Glycol,부틸렌글라이콜,107-88-0,10,Skin Conditioning Agent,
MAN-0009,3,Dioscorea Japonica Root Extract,수크로오스,57-50-1,0.5,Skin Conditioning Agent,
MAN-0009,4,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,2.5,Skin Conditioning Agent,
MAN-0009,5,Hydrolyzed Corn Starch,정제수,7732-18-5,79,Skin Conditioning Agent,
MAN-0009,6,Beta-Glucan,베타글루칸,53238-80-5,1,Skin Conditioning Agent,
MAN-0009,7,Sucrose,참마뿌리추출물,,5,Skin Conditioning Agent,
MAN-0010,1,Butylene Glycol,부틸렌글라이콜,91080-17-0,50,Skin Conditioning Agent,대한민국
MAN-0010,2,Water,정제수,,30,Skin Conditioning Agent,대한민국
MAN-0010,3,Niacinamide,,,20,Skin Conditioning Agent,대한민국
MAN-0011,1,Retinal,레틴알,116-31-4,0,Skin Conditioning Agent,중국
MAN-0011,2,Lecithin,레시틴,8030-76-0,0,Skin Conditioning Agent,중국
MAN-0011,3,Caprylic/Capric Triglyceride,카프릴릭/카프릭트라이글리세라이드,65381-09-1,0,Skin Conditioning Agent,중국
MAN-0011,4,Ascorbic Acid,아스코빅애씨드,50-81-7,0,Skin Conditioning Agent,중국
MAN-0011,5,Glycerin,글리세린,56-81-5,0,Skin Conditioning Agent,중국
MAN-0011,6,Water,정제수,7732-18-5,0,Skin Conditioning Agent,중국
MAO-0006,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAO-0006,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAO-0006,3,Citrus Aurantium Dulcis (Orange) Fruit Extract,오렌지추출물,84012-28-2,5,Skin Conditioning Agent,대한민국
MAO-0007,1,Avena Sativa (Oat) Kernel Extract,귀리커넬추출물,84012-26-0,100,Skin Conditioning Agent,대한민국
MAO-0008,1,Water,온천수,"7732-18-5
107-88-0
5343-92-0
6920-22-5
1117-86-8",94,Skin Conditioning Agent,대한민국
MAO-0008,2,Butylene Glycol,부틸렌글라이콜,,5,Skin Conditioning Agent,대한민국
MAO-0008,3,Pentylene Glycol,펜틸렌글라이콜,,0.5,Skin Conditioning Agent,대한민국
MAO-0008,4,"1,2-Hexanediol","1,2-헥산다이올",,0.25,Skin Conditioning Agent,대한민국
MAO-0008,5,Caprylyl Glycol,카프릴릴글라이콜,,0.25,Skin Conditioning Agent,대한민국
MAO-0009,1,Water,정제수,7732-18-5,60,Skin Conditioning Agent,대한민국
